,Text,Predicted Label,LLM Response,True Label,Prediction Time
5777,"A temporary employee was riding a slow-moving truck when it hit a bump and he fell to the pavement, suffering a possible fractured skull, abrasions, and a cranial bleed.","Fractures and other injuries, n.e.c.",Fractures and other,Cerebral and other intracranial hemorrhages,0.5197558403015137
5779,An employee was walking to the breakroom when they were struck by a truck that was driving from the de-trash area to the washing area. The employee sustained six broken ribs and road rash.,"Multiple traumatic injuries and disorders, n.e.c.",Multiple traumatic injuries and disorders,Fractures,0.5204143524169922
5780,"An employee was on scaffolding and was using a broom to push an air duct out of the way for a clear view of a pallet on pallet racking. While pushing the air duct, the broom gave way and bent in half, causing the employee to lose balance and fall forward. The employee fell from the scaffold, roughly 5 feet, to the floor and sustained 8 broken ribs, a broken scapula, and a laceration that required staples. The employee was hospitalized.",Fractures (except skull fractures) and concussions,22,Fractures,0.4724082946777344
5782,"A Trinidad employee was helping pull a winch line with an attached hook through the substructure of a drilling rig. The hook snagged on part of the substructure, causing the line to tighten. The line was lying across the employee's foot, which it crushed and lacerated as it tightened.","Cuts, lacerations","Cuts, lacer",Crushing injuries,0.5624589920043945
5783,"While at work, on a break, an employee was shot twice in the leg, once in the jaw, and once in the stomach.",Multiple severe wounds and internal injuries,Multiple severe wounds and internal,Gunshot wounds,0.5408761501312256
5784,"On June 15, 2021, an employee was walking from the pipe fabrication area to a gate outside when he was struck by a company vehicle trying to turn around. The employee suffered a broken rib, a collapsed lung, and a lacerated liver that required hospitalization.","Fractures and other injuries, n.e.c.",Fractures and other,Internal injuries to organs and blood vessels of the trunk,0.5579931735992432
5785,"An employee was preparing an IBC container for recycling when the ethanol that was in the container ignited and burned the employee's arms, chest, and legs.",Third or fourth degree heat (thermal) burns,Third or fourth degree heat,"Heat (thermal) burns, unspecified",0.519085168838501
5788,An employee fell off a ladder hitting his head on a concrete floor. The employee was hospitalized for a fractured skull and foot.,Fractures (except skull fractures) and concussions,22,Fractures,0.4334452152252197
5789,"On August 2, 2022, at approximately 1:15 p.m., an employee was standing on a ladder filling an order for a customer. The ladder began to tip over and the employee fell to the concrete ground, resulting in injuries to his right leg and hip.","Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Soreness, pain, hurt-nonspecified injury",0.5664577484130859
5790,An employee's left index fingertip was partially amputated while they were unjamming a can making machine. The machine was energized at the time.,"Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5293717384338379
5792,An employee was adjusting a resin band with a bamboo knife when his hand was pulled into the fabric area. The lamination equipment pulled off part of his fingers (no bone loss).,Amputations involving bone loss,Amputations involving bone,Amputations,0.5187766551971436
5794,"An employee was using a PIT to carry a plastic 55 gallon drum. The drum became wedged between the forks. When the employee tried to maneuver the drum, his pinky finger was caught resulting in a partial amputation.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5571188926696777
5796,"An employee was climbing the steps into an 18-wheeler tractor cab. The employee missed the second step, fell to the ground, and suffered injuries that caused internal bruising and body soreness.","Multiple traumatic injuries and disorders, n.e.c.",Multiple traumatic injuries and disorders,"Bruises, contusions",0.5552489757537842
5799,An employee was on a roof when they fell approximately 20 feet to the ground below. The employee sustained a fractured vertebra of the spine that required surgery.,"Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.522106409072876
5800,"An employee was getting into a car when he tripped and fell to the ground, injuring his head, elbow, and hip.","Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Soreness, pain, hurt-nonspecified injury",0.5187020301818848
5805,An employee was assisting a customer and fell backwards striking their head on the concrete floor. The employee lost consciousness and was hospitalized.,Cerebral and other intracranial hemorrhages,Cerebral and other,"Intracranial injuries, unspecified",0.5183982849121094
5807,An employee was taking air samples when an arc flash came from live power lines and caused an electrical fire. The employee sustained third degree burns to their face and hands.,Third or fourth degree heat (thermal) burns,Third or fourth degree heat,Electrical burns  any degree,0.5182700157165527
5808,"An employee was moving freight inside a trailer for delivery. The employee fell off the truck's lift gate to the ground, suffering fractured vertebrae.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5193397998809814
5813,"An employee tripped and fell to the floor, suffering a head and back injury. He was hospitalized.","Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Soreness, pain, hurt-nonspecified injury",0.5138602256774902
5814,"An employee hit his head more than once on a metal platform, suffering bruises and injuries that required stitches to the face and head. The employee was hospitalized.",Cuts and abrasions or bruises,Cuts and abrasions,"Open wounds, unspecified",0.5164821147918701
5817,An employee was operating a bending machine. He was putting pieces of trim in the machine. His fingers were on the top of a metal piece when the machine was activated via the foot pedal. The machine amputated his left index finger and crushed his right index and middle fingers.,"Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5641615390777588
5820,"An employee was walking when he fell on the ground, fracturing his head.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5250873565673828
5821,"An employee was unloading a trailer. He did not lower the dock plate because there was a drum too close to the end of the trailer. While stepping from the dock to the trailer to move the drum, the employee fell between the trailer and dock. The drum then rolled onto his leg and crushed it between the dock and trailer. His leg broke and required surgery.",Crushing injuries,Crushing injuries,Fractures,0.5144462585449219
5823,"An employee was picking up tree limbs from the side of a road. A skid steer went out of control and pinned the employee against a chipper table. The employee suffered severe swelling, bruising, a broken kneecap, and a back injury.","Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,Fractures,0.5640280246734619
5826,An employee was hospitalized for dehydration.,"Heat exhaustion, prostration","Heat exhaustion, prostration","Effects of heat and light, n.e.c.",0.5192983150482178
5827,"On March 31, 2015, at approximately 7:15 p.m., an employee was closing the gate when it fell off its wheels and onto the employee.",Crushing injuries,Crushing injuries,"Traumatic injuries and disorders, unspecified",0.4804046154022217
5828,"On or about 2/6/2015, a temporary employee was moving a roll of paper to place it on a corner board machine.  The roll of paper fell, striking him in the left leg.  As a result of the employee's injury, he was hospitalized for more than 24 hours.",Unknown,Cuts and lacer,"Soreness, pain, hurt-nonspecified injury",0.56296706199646
5829,"On November 8, 2017, an employee was starting to lift a steel I-beam that was wrapped with a steel chain and hooked onto a crane. The employee was holding the pendant and pressed the ""Up"" button on the crane. As he started to lift the I-beam, his left ring finger was caught and partially amputated between the steel chain and the hook.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5618846416473389
5832,"An employee was near the edge of a road. Two vehicles collided and one of the vehicles hit the employee, causing a laceration to the left elbow and a fracture to the right fibula.","Cuts, lacerations","Cuts, lacer",Fractures,0.5220606327056885
5834,An employee's left middle finger was pinched in the dust collector of a mixer. The finger was partially amputated.,"Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5160684585571289
5837,Employee was performing maintenance on the Sweed machine.  He opened the machine before turning it off and his hand became caught in the gears.,Amputations,Amputations,"Soreness, pain, hurt-nonspecified injury",0.4789588451385498
5839,"An employee was fixing a hydraulic hose on an industrial trash compactor. While his right hand was holding the hose that goes to the ram of the compactor, the compactor actuated. Up to 6500 PSI of hydraulic fluid shot out of a small hole in the hose and pierced a hole in the pad of the employee s right index finger.","Abrasions, scratches","Abrasions, scratches","Puncture wounds, except gunshot wounds",0.5634315013885498
5840,"An employee was inspecting a foundation when he tripped over the string line surrounding the foundation layout, fracturing his right leg and requiring hospitalization.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5157158374786377
5842,An employee was driving the company car and collided with another vehicle in the pumping area. The employee suffered convulsions and difficulty breathing following the collision.,"Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Traumatic injuries and disorders, unspecified",0.5192217826843262
5844,"An employee was performing maintenance on a notching machine. The bottom piece of the machine caught the employee's right little finger, causing an open fracture to the finger. The employee was hospitalized and underwent surgery.","Fractures and other injuries, unspecified",26,Fractures,0.4703037738800049
5845,An employee was operating a standing electric forklift putting a pallet on the floor underneath a rack. The forklift reversed quickly and the employee's arm was crushed between the forklift and the racking. The employee sustained two arm fractures.,"Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5656499862670898
5846,"An employee had an allergic reaction to something in the building (possibly painting on another floor). The employee's throat closed up, requiring hospitalization.",Other or unspecified allergic reactions,Other or unspecified allergic reactions,"Other respiratory system symptoms-toxic, noxious, or allergenic effect",0.5197677612304688
5849,"On October 21, 2018, an employee was working with another employee to replace a low temperature hot water pump. When he went to disconnect the pump, the water sprayed on him, scalding his left arm and the left side of his torso. The water line to the pump was not turned off at the time of the incident.",Third or fourth degree heat (thermal) burns,Third or fourth degree heat,"Heat (thermal) burns, unspecified",0.5613994598388672
5854,"An employee fell to the floor while walking, suffering a broken left humerus and right tibia.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5173003673553467
5859,"On Friday, 04/14/17, at 08:15AM, an employee was disassembling a lattice boom crawler crane and removing a 10-foot section. After the pins were removed from the boom, the boom did not immediately break loose. The employee was then descending from the top of the boom when the section separated from the rest of the crane, causing him to fall 9.5 feet to the ground. He sustained a fractured cheek bone, multiple skull fractures, and a fractured shoulder.","Multiple traumatic injuries and disorders, n.e.c.",Multiple traumatic injuries and disorders,Fractures,0.5643713474273682
5863,"An employee was struck by an excavator. Their legs were caught and crushed under the tracks, leading to amputation of the legs.",Amputations involving bone loss,Amputations involving bone,Amputations,0.5151357650756836
5864,"An employee was operating a crane when their finger was caught between two pieces of 4.5"" steel tubing, resulting in a middle fingertip amputation.",Amputations,Amputations,Amputations involving bone loss,0.4713172912597656
5867,"An employee was helping to remove and install new steel roofing on a barn when he fell approximately 20 feet through the roof insulation to the concrete floor below, injuring his bottom lip, right eye, and elbow. He required hospitalization and surgery.","Abrasions, scratches","Abrasions, scratches","Soreness, pain, hurt-nonspecified injury",0.5540962219238281
5868,"On October 24, 2020, an employee was attempting to prevent a jam on the press machine when their right index finger was caught in the discharge folder, resulting in a partial amputation.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.561471700668335
5870,"A team of four employees were replacing a chemical pump. When the pump was replaced, the team began to dismantle the setup. Team member 1 was taking down a come-along when he slipped and grabbed onto a nearby strap to regain his balance. This caused a bar to fall directly onto the hand of the injured employee who was replacing a pump eyelet below the bar and come-along assembly. The injured employee received a right thumb laceration, fracture and tendon separation. As a result, the right thumb was partially amputated.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5643846988677979
5871,An employee was running a sheet metal panel forming machine. The employee's right glove was pulled into the urethane feed-in rollers and crushed.,"Cuts, lacerations","Cuts, lacer",Crushing injuries,0.5273377895355225
5873,An employee was struck by a bucket while engaged in cement pouring operations. The employee was hospitalized with pelvic area injuries.,"Multiple traumatic injuries and disorders, n.e.c.",Multiple traumatic injuries and disorders,"Soreness, pain, hurt-nonspecified injury",0.5185563564300537
5890,"An employee fell from the deck of a trailer, suffering injuries that required hospitalization.","Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Traumatic injuries and disorders, unspecified",0.5194878578186035
5891,"An employee tripped on a piece of wire while pulling a pallet jack, suffering a right lower leg fracture.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5238063335418701
5892,"A temporary employee was stacking material when the punching equipment line was stopped by other employees so they could address the recycling baler. The temporary employee went to the area around the shredder and was attempting to pull some material from underneath a conveyor when the employee's left hand was caught between the roller and the belt of the conveyor. The employee suffered a crushed left hand, fractured left thumb, and skin removal from the back of the left hand.",Crushing injuries,Crushing injuries,"Fractures and other injuries, n.e.c.",0.5177738666534424
5893,"An employee was assessing a customer's roof when the employee's ladder slid away, causing the employee to fall approximately 4 feet. The employee suffered four broken ribs and a scalp laceration.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5234494209289551
5896,"An employee was operating a stand-up lift to place a pallet on a warehouse rack. When the employee turned to exit the aisle, their left foot was pinched between the lift and the racking upright. The employee's left first and fourth toes were crushed.","Cuts, lacerations","Cuts, lacer",Crushing injuries,0.5602340698242188
5898,"An employee was helping to spray concrete when he fainted due to dehydration, requiring hospitalization.","Heat exhaustion, prostration","Heat exhaustion, prostration","Effects of heat and light, n.e.c.",0.5521450042724609
5905,An employee was out delivering mail and was not feeling well. The employee was hospitalized for heat exhaustion.,"Heat exhaustion, fatigue","Heat exhaustion, fatigue","Heat exhaustion, prostration",0.5268251895904541
5906,"An employee was working on a scissor lift near a hook conveyor belt system when a cord from the conveyor belt got stuck on a bolt of the scissor lift causing the lift to fall over. The employee fell from a height of 12 feet to the concrete floor below and sustained a fractured pelvis, broken ribs, an abrasion on a lung, and chipped vertebrae.",Fractures (except skull fractures) and concussions,22,Fractures,0.4720134735107422
5907,"An employee was unloading chemical boxes from the back of a box truck. He tripped and fell from the truck to the ground, landing on his head. The employee sustained a neck injury.","Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Soreness, pain, hurt-nonspecified injury",0.5275070667266846
5909,An employee was helping a crane operator lower a 72-inch concrete pipe form and place it into a pipe machine. The employee's left middle and ring fingers were caught and severely lacerated/abraded between the form and the machine.,Unknown,Cuts and lacer,Cuts and abrasions or bruises,0.5622127056121826
5911,An employee was putting garbage into the dumpster and passed out striking his head. The employee was hospitalized for a head injury.,Cerebral and other intracranial hemorrhages,Cerebral and other,"Intracranial injuries, unspecified",0.5196130275726318
5913,"An employee was operating a threader machine. The threader bar jammed. While trying to dislodge it, the employee became trapped between the feed table and the threader machine. The employee suffered broken ribs and a lacerated liver.",Unknown,Fractures and internal,Internal injuries to organs and blood vessels of the trunk,0.5688939094543457
5914,A forklift operator was loading plastic pipe onto a trailer. The forklift backed up and ran over another employee's leg. The injured employee suffered a laceration to the leg and broken bone in the ankle.,Amputations,1,Fractures,0.41983962059020996
5916,"On October 7, 2019, an employee was emptying trash out of a rolling dumpster on the loading dock when he tripped over a pallet and fractured his right hip, requiring hospitalization.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5583863258361816
5917,"An employee was using a pneumatic benchtop-mounted crimper to crimp a terminal onto a wire. As the employee held the wire with their right hand, the crimper actuated and caught their right index fingertip in its jaws. The employee suffered an amputation to the fingertip.",Amputations,Amputations,Amputations involving bone loss,0.512578010559082
5919,"An employee was trying to figure out why the bars were not feeding into an ultrasonic testing machine. A fixed guard was missing and he saw a belt that looked like it was loose. As he was attempting to inspect it, his right hand was caught by the pulley on the machine's belt drive, amputating the flesh on his index fingertip. The machine was not locked/tagged out at the time.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5639066696166992
5922,"An employee was acting as a spotter on the road when he injured his foot, requiring hospitalization.","Abrasions, scratches","Abrasions, scratches","Soreness, pain, hurt-nonspecified injury",0.5224640369415283
5923,An employee suffered heat exhaustion while performing an X-ray of a weld inside a new tank construction at a rural site.,"Heat exhaustion, fatigue","Heat exhaustion, fatigue","Heat exhaustion, prostration",0.5250136852264404
5925,An employee fell on pavement while walking to a vehicle. The employee suffered hip and elbow fractures.,"Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5189456939697266
5926,"An employee was loading personal items into his truck in preparation for a delivery. He was holding onto the outer handle of the truck cab when it broke. He then fell to ground, fracturing three ribs and his pelvis.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5681993961334229
5932,"An employee was walking backwards, helping carry a section of perforating gun string to the gun stands on the ground. He tripped over a stand, falling backwards to the ground. The gun string came down on his right hand, breaking and lacerating his right ring and little fingers. He was hospitalized.","Cuts, lacerations","Cuts, lacer",Fractures,0.5591771602630615
5937,An employee was operating a sheet folding machine and received a laceration and crushed three fingers on his right hand in the machine's chain. The employee was subsequently hospitalized as a result of his injuries.,"Cuts, lacerations","Cuts, lacer",Crushing injuries,0.5285916328430176
5941,"An employee slipped on a wet bathroom floor and the left side of her stomach struck a trash can and the floor. She was hospitalized, requiring surgery.","Multiple traumatic injuries and disorders, n.e.c.",Multiple traumatic injuries and disorders,"Soreness, pain, hurt-nonspecified injury",0.5303165912628174
5943,"On April 20, 2018, at 8:30 PM, an employee was loading a truck and adjusting the load with a crane when the lifting strap came off the end of the load and crushed/fractured the employee's left hand.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5681138038635254
5945,Two large metal doors that swing inward/outward were being closed to perform high-pressure tests on the SB-BOP. The injured employee's left index finger's distal phalanx got pinched/stuck between the doors while closing them. The employee jerked the hand away and sustained an amputation (no bone removal) to the finger.,"Avulsions, enucleations",4,Amputations,0.42336487770080566
5946,"While an employee was attempting to unhook an air line, a water line broke and sprayed hot water/steam on his torso and arms, burning them.",Third or fourth degree heat (thermal) burns,Third or fourth degree heat,"Heat (thermal) burns, unspecified",0.5203542709350586
5948,"An employee had just picked up a saut  pan that contained scalding cooking oil and meat juices when hot grease splashed the back of his hand and wrist, causing severe burns.",Third or fourth degree heat (thermal) burns,Third or fourth degree heat,"Heat (thermal) burns, unspecified",0.520606279373169
5953,"An employee was working on a garage door from an A-frame ladder when a motion detector sensor was engaged, causing the door to start to come down. The door struck the employee's head, causing him to fall off the ladder and hit his head on the ground. The employee was hospitalized with injury to his head.",Cerebral and other intracranial hemorrhages,Cerebral and other,"Intracranial injuries, unspecified",0.5650157928466797
5954,"On December 10, 2022, an employee was struck from behind by a lavatory service vehicle while waiting for an airplane to arrive at the gate. The employee sustained facial fractures.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5682506561279297
5956,An employee was preparing to perform a walk-around survey of the site for future removal of the walkway structure along the water's edge. He crossed a set of concrete barriers placed on location when his right foot broke through the upper capping metal surface of the walkway area. He injured his right ankle and required surgery.,"Fractures and other injuries, n.e.c.",Fractures and other,"Soreness, pain, hurt-nonspecified injury",0.560340166091919
5957,"An employee was conducting a basic horsemanship training course when he fell off his horse during a warmup drill, injuring his head and chest.","Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Soreness, pain, hurt-nonspecified injury",0.5219166278839111
5960,"An employee was loading and unloading cartridges with a forklift. While disengaging the hopper, his left hand slipped and was crushed by the hopper, resulting in a laceration to his left third digit and an amputation to the tip of his left second digit.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5776565074920654
5961,"An employee was cleaning/wiping the face of a machine guard when his rag was caught in the drive chain, which then pulled his third left-hand digit into the chain/sprocket, pinching the tip. His digit tip was surgically amputated.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5621368885040283
5962,An employee slipped and fell on ice in a parking lot.,"Abrasions, scratches","Abrasions, scratches","Traumatic injuries and disorders, unspecified",0.520615816116333
5963,"An employee was test firing a 50-caliber rifle when the bullet ricocheted off a steel plate that was part of the frame for the rubber-coated bullet trap. The bullet struck the employee in the center of his neck, creating a 1/4 inch entry wound. Bullet fragments damaged the employee's trachea and the employee ingested the remaining fragments.",Multiple severe wounds and internal injuries,Multiple severe wounds and internal,Gunshot wounds,0.5643846988677979
5964,"An employee was trying to remove a board that was jammed in an elevator on a production machine. The board fell about 4-5 feet and struck the employee's right knee, causing lacerations and a dislocation.","Cuts, lacerations","Cuts, lacer",Dislocation of joints,0.5612843036651611
5966,"An employee was retrieving equipment from the ground when an 8x18 piece of plywood containing nails fell from 11 feet, striking the employee in the back and resulting in a fractured back and two puncture wounds.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5652551651000977
5968,"On June 12, 2019, an employee was adjusting the air line on the back of a truck. The employee slipped and fell, suffering a head injury and a lost tooth.","Amputations, avulsions, enucleations  unspecified","Amputations, av","Multiple traumatic injuries and disorders, n.e.c.",0.5685536861419678
5970,"On 1/25/2016, an employee fell while using an 8-foot step ladder to install a light outside of a commercial building. He was hospitalized with a head injury.",Intracranial injuries and injuries to internal organs,Intracranial,"Intracranial injuries, unspecified",0.5588357448577881
5971,"An employee was working on a strand pack (a frame that holds cable in place) and attempting to remove a section of cable when his fingertip was caught in the cable windings, resulting in a partial right index fingertip amputation.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5591418743133545
5972,"An employee slipped and fell while walking by the kitchen, suffering back and rib injuries that required hospitalization.","Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Soreness, pain, hurt-nonspecified injury",0.5222353935241699
5975,An employee was stringing new rope from a drum onto a pulling machine. The rope started to veer off to one side; the employee was pushing the pulling block back into place with his right hand when his neoprene glove was pulled into the block. The skin on his right thumb tip was torn.,Unknown,Cuts and lacer,"Avulsions, enucleations",0.5615763664245605
5976,"The employee entered the building and walked toward the alarm to turn it off. The employee's cane slipped and he fell, sustaining two shoulder fractures.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5216550827026367
5977,"An employee was addressing residents' service requests when he jumped over a balcony and landed on a steel pole designated for signage, resulting in injuries to their inner thigh and buttocks.","Abrasions, scratches","Abrasions, scratches",Traumatic injuries or exposures  unspecified,0.5378234386444092
5986,"An employee was setting up and testing dado blades on a table saw when the blades cut two of the employee's fingertips. The blades were unguarded at the time.

Amputation injury?",Amputations,Amputations,"Cuts, lacerations",0.4767301082611084
5987,An employee was soldering a pipe using gas when the gas tank exploded. The employee suffered burns and was hospitalized.,Electrical burns  any degree,Electrical burns  any,"Heat (thermal) burns, unspecified",0.5282120704650879
5989,An employee was on a ladder changing a light bulb when she fell to the floor below. She was hospitalized with head trauma and a concussion.,Unknown,Fractures and conc,Concussions,0.5262441635131836
5991,An employee was replacing a condensate pump in a steam tunnel when the valve failed and steam and hot water burned his feet.,Third or fourth degree heat (thermal) burns,Third or fourth degree heat,Thermal burns  degree unspecified,0.5253269672393799
5992,"An employee was assisting a patient when she tripped over an extension cord from a surgical compression device and fractured her hip, requiring hospitalization.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.519110918045044
5995,An employee was working from a ladder installing a pipe overhead when the employee lost their footing and the ladder slipped. The employee fell 10 feet to the ground and sustained a head injury and rib fracture.,"Multiple traumatic injuries and disorders, n.e.c.",Multiple traumatic injuries and disorders,"Intracranial injuries, unspecified",0.5669422149658203
5996,"An employee was climbing back into a dump truck when he lost his balance and fell backwards, striking his head, back, and ribs on the ground. His head required stitches, and his back and ribs were possibly broken.","Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,Fractures,0.5600900650024414
5998,"A crew was removing material (hot ash) from the outside of the loop seal on the power boiler. Once they finished removing the loose material, the crew was exiting the platform when the material inside the boiler gave way. The material came out of the boiler's manway door and contacted an employee burning his hands and the back of his legs.",Third or fourth degree heat (thermal) burns,Third or fourth degree heat,"Heat (thermal) burns, unspecified",0.563525915145874
5999,An employee was hospitalized for a foot injury after a wheel loader ran over his foot.,"Fractures and other injuries, n.e.c.",Fractures and other,"Soreness, pain, hurt-nonspecified injury",0.5209665298461914
6000,"An employee was collecting shopping carts in a parking lot. A vehicle struck her left side, breaking her spine.","Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,Fractures,0.5184006690979004
6005,"An employee was doing a wheel alignment. He stepped out of the vehicle, fell to the ground, and lost consciousness.",Concussions,Concussions,"Intracranial injuries, unspecified",0.4742734432220459
6007,"After a tree had been felled, a dead limb fell out of an adjacent tree and struck an employee in the back of the neck and back. He was hospitalized with a fractured neck and back.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5219013690948486
6008,"Two employees were fighting over a nail gun when one employee was shot in the stomach with the nail gun, requiring hospitalization and surgery.",Multiple severe wounds and internal injuries,Multiple severe wounds and internal,"Puncture wounds, except gunshot wounds",0.528609037399292
6009,"An employee was cleaning a paint gun with xylene. He had removed the gun's spray tip when pressurized xylene sprayed out, lacerating and injecting his hand. He was hospitalized with hand swelling and a potential infection.","Cuts, lacerations","Cuts, lacer","Puncture wounds, except gunshot wounds",0.5657773017883301
6010,An employee had finished two coke oven charges and was hospitalized for heat exhaustion after his shift.,"Heat exhaustion, fatigue","Heat exhaustion, fatigue","Heat exhaustion, prostration",0.5165555477142334
6011,"On 08/03/17, an employee was driving on a delivery route when he became ill due to dehydration, suffering lightheadedness and cramping. He was hospitalized for heat exhaustion.","Heat exhaustion, fatigue","Heat exhaustion, fatigue","Heat exhaustion, prostration",0.5596776008605957
6012,An employee was backing a mini-excavator out of a bay. The machine rotated and pinned his head between the cab and the bay door frame. He was bleeding from the ears. The employee was hospitalized and needed surgery to relieve pressure on his brain.,Intracranial injuries and injuries to internal organs,Intracranial,"Intracranial injuries, unspecified",0.5694727897644043
6013,"An employee skied into an area with little snow and skied onto rocks that were under the snow. The employee suffered a broken left arm and left patella, requiring hospitalization.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5226054191589355
6014,"An employee was using a table saw equipped with a dado blade to cut a notch in a board. When the employee turned on the saw, the dado blade caught the board and kicked it back, causing the employee's left hand to contact the dado blade. Three fingertips were amputated.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5663554668426514
6017,"The injured employee was replacing linens underneath a patient and moving the patient from an operating room table to a patient bed with the assistance of co-workers. During this work, the injured employee tweaked his lower back. The injured employee was hospitalized with a lumbar sprain.","Sprains, strains, tears, unspecified","Sprains, strains,",Sprains,0.5598814487457275
6018,"The worker was cutting the tip of a tube of material with a utility knife. The knife slipped and the tip of the worker's left index finger was cut off. 
Urgent care stitched on the tip of finger and there was no lost time. The worker was wearing gloves.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.57952880859375
6023,An employee slipped on a step and fell forward injuring both knees.,Cuts and abrasions or bruises,Cuts and abrasions,"Soreness, pain, hurt-nonspecified injury",0.5219995975494385
6027,An employee was operating a standup forklift when the mast struck a tunnel that it was going through. This caused the employee to fall from the forklift onto a metal grate. The forklift then ran over their left foot causing an injury requiring surgery.,Amputations,Amputations,Traumatic injuries or exposures  unspecified,0.5138916969299316
6028,An employee was injured while operating a stand-up lift truck located by the refrigeration unit.,"Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Soreness, pain, hurt-nonspecified injury",0.5216479301452637
6029,"On February 17, 2023, an employee was pulling a case of oil out of the overstock area when she tripped over a case of oil that was on the floor next to her. She fell forward and struck her face on a 30-pound cylinder, resulting in a nose and wrist fracture as well as an eye injury that required surgery.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5623817443847656
6030,An employee was using a crowbar to straighten a part when the crowbar slipped and the employee lost her balance. She fell backwards and hit her head on the base of a heat treat rack that was positioned behind her. The employee fractured her skull and injured her neck.,"Heat (thermal) burns, unspecified",29,Fractures,0.4684882164001465
6031,"An employee suffered a broken leg and ankle after slipping and falling on a wet, slick floor.",Fractures and dislocations,Fractures and dis,Fractures,0.5201518535614014
6033,"An employee was moving an 80-gallon water heater using a hand truck when the heater fell on his right leg, resulting in a leg fracture that required hospitalization.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.517509937286377
6036,"Conductors were being strung up with ropes. While signaling to allow a conductor to be pulled up, an employee did not release the rope and it pulled him in the air. He let go of the rope while in the air and fell to the ground, suffering fractured ribs and a punctured lung.","Fractures and other injuries, n.e.c.",Fractures and other,Internal injuries to organs and blood vessels of the trunk,0.5684306621551514
6037,"On July 5, 2024, an employee was on a triple electric pallet jack transporting a load in the cooler section of the dock. An employee from a different company was on a forklift coming through the passageway with a pallet. The injured employee was struck with the load in the back of his left leg, resulting in a severe laceration that required surgery.","Cuts, lacerations","Cuts, lacer","Cuts, lacerations, punctures without injury to internal structures",0.568634033203125
6038,"An employee was cutting a block of wood with a saw when the wood block pinched and the saw went across the employee's right hand, resulting in a laceration and a subsequent amputation of the index finger.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5582287311553955
6040,"An employee fell off a ladder while releasing a clevis on an electrical panel box, which subsequently fell on top of the employee, resulting in a compound fracture of the left ankle.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5161349773406982
