,Text,Predicted Label,LLM Response,True Label,Prediction Time
2410,"An employee fell while walking, suffering a hip injury.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.524735689163208
2423,"A temporary employee was setting up a precast form onsite. The employee was attempting to insert a safety pin into the precast form bracket. As he was inserting the pin, his left middle finger was caught between the form and the bracket which crushed/pinched the tip of employee's finger. There was no bone loss; only skin and finger nail.",Crushing injuries,Crushing injuries,Amputations,0.2554914951324463
2425,An employee was sweeping around his area and putting trash into the trash can. The employee was picking up the trash by hand when a piece of plastic struck his left eye.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5360372066497803
2430,"On September 21, 2017, an employee was readying gates for installation. While manually moving the slide, the employee's finger was caught in a gear, pinching and removing the skin on the fingertip.","Avulsions, enucleations","Avulsions, enucleations",Amputations,0.4327809810638428
2433,"An employee was attacked by two dogs while delivering residential mail. She was bitten on the left forearm and right hand, and was hospitalized.",Traumatic injuries or exposures  unspecified,Traumatic injuries or exposures  unspecified,"Open wounds, unspecified",0.4262568950653076
2444,"The injured employee was a spotter for a broom tractor. The broom tractor operator was backing up and lost sight of the employee. The employee was struck by the broom tractor resulting in a concussion, a fractured skull and facial lacerations.",Unknown,Fractures (except skull fractures) and conc,Skull fracture and intracranial injury,0.5386667251586914
2454,"An employee was trying to fix the fabric on a machine when his hand was pulled against the guide, suffering severe friction burns.","Heat (thermal) burns, unspecified","Heat (thermal) burns, unspecified","Other burns, unspecified",0.43256306648254395
2465,An employee was drilling holes in concrete in cattle pens to build fences when cattle in the area became spooked and started running. The employee rolled out of the way and was found unconscious.,"Intracranial injuries, unspecified","Intracranial injuries, unspecified","Traumatic injuries and disorders, unspecified",0.4812808036804199
2466,"An employee suffered a knee injury when he tripped through a doorway at or near 3815 116th Avenue SW in Dickinson, North Dakota.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5246536731719971
2470,"An employee was bitten by a rattlesnake on the left middle finger while installing a moisture barrier at a customer's residence, suffering swelling and soreness. The employee was hospitalized.",Unknown,"Poisoning, toxic, noxious, or",Other or unspecified allergic reactions,0.5345058441162109
2474,"An employee was clearing a jam in the starch reclamation system when his right hand became caught in the motor, resulting in a trans-distal amputation to their right thumb and index finger.",Amputations,Amputations,"Amputations, avulsions, enucleations  unspecified",0.24683547019958496
2478,"An employee was inflating a tire on a hand dolly. The hub blew out and struck the employee in the face, causing fractures and broken teeth.",Fractures,Fractures,"Fractures and surface, flesh wounds",0.2444462776184082
2482,"An employee was placing fiber optic cable on a utility pole line. He climbed the pole and was swapping a lasher machine from one side of the pole to the other when there was an arc flash between the energized, 14,400-volt line and his work belt. He suffered burns to the upper body and was hospitalized.",Electrical burns  any degree,Electrical burns  any degree,"Electrical burns, unspecified",0.38799500465393066
2485,"An employee was feeding bar stock into a CNC Machine when the bar stock became jammed in the feeder. When he pushed the bar stock forward, it rammed into the side of the machine and struck his left middle finger, partially amputating it and avulsing a nailbed.",Amputations,Amputations,"Amputations, avulsions, enucleations, n.e.c.",0.25059032440185547
2488,An employee fell approximately 24 feet off a roof and sustained back injuries.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5177383422851562
2497,"An employee was helping another employee with a roll of cured tread that had fallen over in a storage rack. Another roll of tread fell and hit the employee, who suffered a back injury.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.53236985206604
2511,An employee was using a de-spooler machine to un-spool wire. The employee's left thumb was smashed between two rollers in the machine.,Unknown,"Soreness, pain, hurt-nonspecified",Crushing injuries,0.5311250686645508
2512,"An employee was on his route delivering mail when he lost consciousness due to the heat and fell, striking his head on a mailbox. He was hospitalized.","Traumatic injuries and disorders, unspecified","Traumatic injuries and disorders, unspecified",Heat syncope,0.42388296127319336
2528,An employee was injured due to carbon monoxide exposure from a gas heater.,Unknown,"Poisoning, toxic, noxious, or","Poisoning, toxic, noxious, or allergenic effect, unspecified",0.515798807144165
2530,An employee was attempting to jump over a pipe that was being lowered into a bell hole when the employee hit the pipe. The pipe then fell and struck the employee's lower abdomen and hip.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5180978775024414
2531,"An employee was changing the battery in a forklift. As the employee hooked the hoist to the battery, the up button on the hoist controls was actuated and their index finger was caught between the hoist hook and the battery eyelet. The employee sustained a partial amputation of the fingertip.",Amputations,Amputations,"Avulsions, enucleations without bone loss",0.2467947006225586
2533,An employee was installing u-verse equipment in a customer's home. When he stood up he felt a pop in his back. He was hospitalized for a pinched nerve.,Unknown,Pinched nerves,Pinched nerve,0.24431991577148438
2537,"While pulling and pushing a patient onto an examination table, an employee suffered a back injury. The employee was hospitalized.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5637376308441162
2540,"An employee was refueling a company vehicle at a fueling station when the pump spilled gas on the ground. The employee slipped on the gas and fell to the ground, sustaining a torn tendon.","Major tears to muscles, tendons, ligaments","Major tears to muscles, tendons, ligaments","Sprains, strains, tears, unspecified",0.5270938873291016
2542,"An employee was working on a trailer door and its spring. The spring broke loose and hit him in the right front side of the head. He then fell out of the trailer, landing on his head. He suffered a skull fracture and head swelling, and his right eye swelled shut.",Fractures,Fractures,Skull fracture and intracranial injury,0.2612800598144531
2550,"An employee was walking, tripped on an electrical cord and fell injuring the left hip and leg.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5436451435089111
2553,"An employee was standing next to a truck and trailer while poles were being loaded onto the trailer. The equipment struck an overhead powerline and electricity traveled through the equipment and through the employee, resulting in burns to his right thigh and both feet.",Electrical burns  any degree,Electrical burns  any degree,"Electrical burns, unspecified",0.4073474407196045
2564,An employee fell while cleaning around a piece of equipment injuring his left hip and requiring hospitalization. The employee was walking next to a transformer that had an electrical conduit connector protruding out a couple of inches. The employee's pant leg was caught on it which caused him to fall.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5378663539886475
2568,An employee was moving/repositioning a ventilation fan when a foreign particle blew into the employee's left eye. The employee was hospitalized and had eye surgery.,"Puncture wounds, except gunshot wounds","Puncture wounds, except gunshot wounds","Swelling, inflammation, irritation-nonspecified injury",0.44202637672424316
2569,"Two employees were riding in a golf cart. Both of them fell out of the cart to the ground; one suffered lacerations to the face and head, as well as a sprained arm, and was hospitalized.","Cuts, lacerations","Cuts, lacerations",Sprains and cuts,0.3908085823059082
2576,An employee was utilizing a chain fall to move a piece of pipe. The connection to the beam failed causing the pipe to fall and contact the employee's right leg just above the ankle. The employee sustained a fracture and dislocation to the tibia.,Fractures,Fractures,Fractures and soft tissue injuries,0.24378705024719238
2579,An employee cut his right middle finger with a knife while slicing a turkey roast.,"Cuts, lacerations","Cuts, lacerations",Amputations,0.37641310691833496
2581,"An employee was securing a load of steel on a tractor trailer. While he was on top of the tractor trailer, he lost balance and fell to the concrete ground below. He sustained a concussion and brain bleed.",Unknown,Cerebral and other intracranial hemorrh,Cerebral and other intracranial hemorrhages without skull fracture,0.5249667167663574
2586,An employee was hospitalized when his pacemaker was exposed to magnetic fields causing an irregular heartbeat.,"Electrocutions, electric shocks","Electrocutions, electric shocks","Damage to medical implants, n.e.c.",0.3922111988067627
2587,"An employee was securing a steel plate under a barge on a dry dock. The 24"" X 14' steel plate weighing approximately 285 lbs. came undone from the lifting mechanism and struck the employee in the back.",Unknown,"Soreness, pain, hurt-nonspecified","Swelling, inflammation, irritation-nonspecified injury",0.5306797027587891
2593,The employee was weed trimming and another employee was mowing on a tractor. The tractor ran over a metal pipe. The metal pipe struck the employee who was trimming on the right leg.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5299801826477051
2596,An employee slipped and fell on a wet floor while going to get water and injured her left knee.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5300939083099365
2618,"An employee performing maintenance on a forklift was removing the hydraulic cylinder from the mast, which was elevated on spacer blocks. When the cylinder was removed, it struck the spacer block, causing the inside rail to lower. The employee's left hand was pinned between the inside and outside rails of the forklift, resulting in a crush injury and a laceration between the knuckles and wrist.",Crushing injuries,Crushing injuries,"Cuts, lacerations",0.25661706924438477
2619,An employee was assisting a coworker to put gaylords on the second level of a racking system. The injured employee climbed a ladder to access the second level when the metal grate he was standing on buckled. The employee fell to the floor and sustained a left ankle fracture and dislocation.,Fractures,Fractures,Fractures and dislocations,0.24934911727905273
2627,"An employee was cutting plastic wrap. The tip of the employee's utility knife broke off and struck the employee's eye, causing an eye injury requiring stitches; the employee was hospitalized.","Cuts, lacerations","Cuts, lacerations","Open wounds, unspecified",0.4018559455871582
2630,"An employee was driving a truck when it caught fire. After pulling it over and using a fire extinguisher, she suffered from smoke inhalation and was hospitalized.",Unknown,"Other respiratory system symptoms-toxic, noxious,","Poisoning, toxic, noxious, or allergenic effect, unspecified",0.524090051651001
2632,"An employee was bleeding a chemical transfer line. Cresol sprayed out from the line, burning the employee.","Heat (thermal) burns, unspecified","Heat (thermal) burns, unspecified","Chemical burns and corrosions, unspecified",0.43238377571105957
2636,"An employee was struck by a pickup truck after the driver of a truck mounted attenuator struck the pickup, pushing it into the employee. The employee sustained a fractured hip, a fractured foot, and a traumatic brain injury.",Unknown,Fractures (except skull fractures) and conc,"Intracranial injuries, unspecified",0.5237314701080322
2641,An employee was participating in an obstacle course as part of a fundraising event and tripped over a 5 foot wall injuring the left knee.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5549795627593994
2644,"Three employees were investigating an H2S odor at a cooling tower. One of the employees removed the lid from the cooling tower and stuck a measuring rod in to measure the level. The employee put the lid back on and started walking away. The employee became lightheaded and fell onto the concrete walkway, requiring hospitalization for a concussion and skull fracture.",Fractures,Fractures,Skull fracture and intracranial injury,0.2516179084777832
2647,"An employee fell from a second-story window and suffered a broken pelvis, a broken hip, and a puncture injury to the pancreas caused by the broken glass.",Fractures,Fractures,"Fractures and other injuries, n.e.c.",0.2501664161682129
2651,"An employee was dumping a two-yard dumpster into a truck. After dumping into the truck, the latch/lock stuck. The employee was trying to get the latch/lock to release when the trunnion bar pinched their right little fingertip, amputating it.",Amputations,Amputations,"Amputations, avulsions, enucleations  unspecified",0.24616670608520508
2657,An employee was installing glass on the ground floor when a piece of glass fell from overhead where other workers were attempting to install from a lift. The piece impaled and lacerated the employee.,"Cuts, lacerations","Cuts, lacerations",Multiple types of open wounds,0.3837437629699707
2664,"On March 13, 2024, an employee was using a manual hand brake to bend a piece of metal for ductwork. When he closed the jaw of the hand brake on the side he was using, the jaw on the other side closed on his finger. He sustained a fingertip amputation.",Amputations,Amputations,"Amputations, avulsions, enucleations  unspecified",0.27010464668273926
2668,"On July 30, 2018, an employee was cleaning an oven in an apartment. The employee began experiencing asthma symptoms and was hospitalized.",Unknown,"Other respiratory system symptoms-toxic, noxious,","Other respiratory system symptoms-toxic, noxious, or allergenic effect",0.5267369747161865
2677,The employee was using a hoist to lift a bundle of steel onto a flatbed trailer. The strap that held the bundle became stuck on one of the latches on the flatbed and the employee attempted to loosen it. The bundle of steel came loose and struck the employee's knee.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5365467071533203
2679,"An employee was working in a 15-foot-deep foundation when a boulder from the perimeter rolled down and fell on the employee's lower right leg, causing muscle injury.",Unknown,"Soreness, pain, hurt-nonspecified","Traumatic injuries and disorders, n.e.c.",0.5469033718109131
2681,"At about 12:30 p.m. on December 2, 2018, an underground worker was working on a power line when it became energized. He suffered a burn to his hand and finger.",Electrical burns  any degree,Electrical burns  any degree,"Electrical burns, unspecified",0.3921058177947998
2685,"An employee slipped on elevated steel beams and fell 11 feet to the floor, suffering a broken left foot, sprained left knee, broken tibia, and torn meniscus in the right knee.",Fractures,Fractures,"Fractures and other injuries, n.e.c.",0.2469189167022705
2686,An employee fell approximately 15 feet to the floor from metal racking and landed on their feet. The employee was hospitalized for feet and ankle injuries.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5414912700653076
2694,An employee was repairing a truck when the wrench slipped out of his hand and struck him around the left eye. He suffered a globe rupture to the eye.,"Cuts, lacerations","Cuts, lacerations","Open wounds, unspecified",0.38593363761901855
2697,"An employee exited their semi-truck in order to chock the tires. The employee slipped on ice directly alongside the driver side door and fell, resulting in a leg injury.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5218062400817871
2708,An employee was turning a valve with a wrench when he suffered a twisted back muscle.,Unknown,Muscle strains,"Sprains, strains, tears, unspecified",0.2428431510925293
2709,An employee slipped on a wet floor and fell onto her right side causing a torn muscle with bleeding.,"Cuts, lacerations","Cuts, lacerations","Major tears to muscles, tendons, ligaments",0.3942441940307617
2716,An employee was hospitalized for breathing problems potentially associated with dust from construction activities.,Unknown,"Other respiratory system symptoms-toxic, noxious,","Other respiratory system symptoms-toxic, noxious, or allergenic effect",0.5148770809173584
2728,"An employee was lifting a client's folded wheelchair into the back of a vehicle when she felt a sharp pain in her lower left back, then felt the pain radiate down her left leg. She suffered a possible muscle strain or pinched nerve.",Strains,Strains,"Soreness, pain, hurt-nonspecified injury",0.1988973617553711
2733,An employee had been operating a forklift equipped with a clamp attachment. He was transitioning to another powered industrial truck (PIT) when he struck his left knee on a part of the equipment and sustained a laceration to the knee requiring sutures and hospitalization.,"Cuts, lacerations","Cuts, lacerations","Cuts, lacerations, punctures without injury to internal structures",0.39095449447631836
2737,An employee was hospitalized after tripping over a mobile jack stand not in use in the tool room. The employee sustained a leg injury.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5198230743408203
2741,An employee was installing a belt over a pulley on a fan when his left middle finger was caught between the belt and the pulley. He pulled his hand out and tissue was removed from the first joint of his finger.,"Avulsions, enucleations","Avulsions, enucleations",Amputations,0.45201778411865234
2744,"An employee was cutting a 12-inch ductile iron stormwater pipe with a demolition saw. The saw kicked back and struck the employee's right cheek and jaw, resulting in a laceration.","Cuts, lacerations","Cuts, lacerations","Cuts, lacerations, punctures without injury to internal structures",0.37870001792907715
2746,"On June 4, 2024, an employee was cutting an 8-inch water line using a concrete saw/demo saw. The saw kicked back and into the employee's face resulting in broken bones, loss of teeth, and a laceration to the face.",Fractures,Fractures,"Fractures and surface, flesh wounds",0.2520408630371094
2750,An employee was climbing stairs and slipped backwards and struck his head on the steps.,"Intracranial injuries, unspecified","Intracranial injuries, unspecified","Bruises, contusions",0.4773373603820801
2752,"An employee was stripping wires using a knife and cut his finger. When they tried to wrap his finger, he passed out and hit his head on the floor causing head injury.","Intracranial injuries, unspecified","Intracranial injuries, unspecified","Cuts, lacerations",0.475816011428833
2757,An employee was driving a stand-up forklift when he suffered an injury to his left ankle.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5276534557342529
2761,An employee was nailing a form together to pour concrete in when he slipped and injured his back.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5201048851013184
2763,"On June 25, 2024, at 4:00 PM, an employee was installing a new top on a scrap table when the top came down and pinched their left little finger, resulting in amputation of the finger at the first knuckle.",Amputations,Amputations,Amputations involving bone loss,0.24730801582336426
2771,"An employee was kneeling to turn off a valve at a gas meter. When he stood up, he felt pain in his neck, back, and legs. The employee then fell to the ground.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5159659385681152
2772,"An employee was guiding a truck when it ran over his right foot, causing an injury that required surgery.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5252048969268799
2774,"An employee was working at Tyler Mountain Water facility in Poca, West Virginia. The employee's hand was placed inside a blow mold, and his two middle fingers were squeezed together. The machine was in operation at the time of the incident.",Unknown,"Soreness, pain, hurt-nonspecified",Crushing injuries,0.5221805572509766
2782,"An employee was cleaning the belt on the meatball line. While removing a meatball from the moving metal conveyor their glove was caught in a nip point and the employee's left pinky finger sustained a fracture, torn ligaments and a severe laceration.",Fractures,Fractures,"Fractures and other injuries, n.e.c.",0.2515392303466797
2794,"On September 15, 2017, an employee was loading a core into the pinch rollers on a C-line when the employee's right arm was pulled into the pinch rollers.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5273959636688232
2803,An employee was assisting with fuse installation in a 480-volt electrical panel and was exposed to an arc flash resulting in burns to the face and left eye.,Electrical burns  any degree,Electrical burns  any degree,"Electrical burns, unspecified",0.3791472911834717
2811,"An employee was crushed between two sections of corrugated pipes being pushed by a loader, suffering a cracked pelvis, bruised spleen, and broken tailbone.",Fractures,Fractures,"Fractures and other injuries, n.e.c.",0.24536705017089844
2813,"An employee was putting air in a commercial roller tire when the lock ring blew off, and the rim struck him in the head. He sustained head and internal injuries.","Intracranial injuries, unspecified","Intracranial injuries, unspecified",Intracranial injuries and injuries to internal organs,0.4729280471801758
2819,"An employee was standing on an inclined mobile ladder using a pipe wrench to remove a shaft from an auger on a feed haul trailer. The wrench slipped off the shaft, causing him to lose balance and stumble backward down the ladder. He was unable to grab the handrails on the ladder to stop his fall, and he landed on his tailbone on the floor. His head then fell back and hit the floor. He suffered a lower back contusion and a head laceration.","Cuts, lacerations","Cuts, lacerations",Cuts and abrasions or bruises,0.3886561393737793
2820,An employee was walking into the canteen to get lunch when she slipped and fell on an area where a customer recently had spilled their food and cleaned it up. She dislocated her patella and fractured a femur.,Fractures,Fractures,Fractures and dislocations,0.28731346130371094
2821,An employee was bending metal to make air ducts and the machine caught the employee's hair.,Traumatic injuries or exposures  unspecified,Traumatic injuries or exposures  unspecified,"Soreness, pain, hurt-nonspecified injury",0.4378066062927246
2824,An employee injured his hand while using a press brake.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5324244499206543
2834,"While placing a tarp over a damaged skylight, an employee fell approximately 19 feet through the skylight to the concrete floor, suffering broken ribs, a bruised lung, a broken collarbone, and a skull fracture.",Fractures,Fractures,"Fractures and other injuries, n.e.c.",0.25062990188598633
2836,Two employees were hooking up a hydro excavation trailer to clean out water troughs. The injured employee was guiding employee 2 while she was backing up the truck to the trailer. The injured employee then began lowering the jack of the trailer to connect the trailer to the ball hitch on the truck. The trailer would not come down onto the ball hitch. The injured employee was manually adjusting the trailer when it came down and caught fingers on his left hand between the trailer s tongue and the ball hitch resulting in fractures.,Fractures,Fractures,Nonfatal 'crushing' injuries,0.2940561771392822
2842,"An employee was changing a battery in a company vehicle. When he lifted the battery, he injured his lower back and required hospitalization.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5580785274505615
2843,"An employee was loading the fertilizer hopper in the fertilizer house. As he was loading the hopper, his left foot was caught in the hopper while breaking up a fertilizer clump, resulting in injuries to his left foot that required surgery and hospitalization.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5377771854400635
2851,An employee was stripping wood from a concrete frame and suffered a lower back injury.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5252740383148193
2853,"An employee climbed onto the fourth story roof of a multi-family structure to begin installing flashing around chimneys. As he stepped to connect his lanyard to a lifeline, he slipped on synthetic felt covering the roof and fell approximately 30 feet onto a porch overhang, before falling  about 10 more feet onto a concrete driveway. He was hospitalized with a fractured upper front right rib, a laceration to the back of the head, a concussion, and abrasions to the face.",Unknown,Fractures (except skull fractures) and conc,Concussions,0.5567476749420166
2859,An employee was cleaning the hallway and moving drywall when another employee pulled a piece of drywall from the top. The drywall fell on and injured the left lower leg of the employee who was cleaning.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.531947135925293
2870,"An employee was trying to chase a forklift as it backed into a public roadway. A passenger vehicle struck the forklift, which in turn struck and pinned the employee. The employee underwent a medical amputation of the right leg.",Amputations,Amputations,Amputations involving bone loss,0.24642014503479004
2871,"On May 20, 2024, at approximately 8:30 a.m., an employee was using a rolling ladder to store material in the shipping dock area when he lost footing and fell down the steps to the concrete ground, injuring his left elbow and left hip. The employee was hospitalized.",Unknown,"Soreness, pain, hurt-nonspecified",Traumatic injuries or exposures  unspecified,0.5386922359466553
2876,"An employee was utilizing a forklift in the shipping area when they fell approximately three feet to the floor when reaching out to close a door. The employee suffered a severe laceration to the face, broken facial bones, and a separated shoulder.",Fractures,Fractures,Fractures and dislocations,0.24856281280517578
2883,"An employee was cutting an iron pipe mounted on a trailer when the pipe rolled over their leg, resulting in a right tibia fracture and compartment syndrome in their lower right leg.",Fractures,Fractures,Other multiple traumatic injuries  n.e.c.,0.25910449028015137
2884,An employee was squatting change a patient's dressings when she suffered a left knee injury and required hospitalization.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5383727550506592
2891,An employee was found unconscious on the ground in the store and bleeding from his head.,"Intracranial injuries, unspecified","Intracranial injuries, unspecified",Cerebral and other intracranial hemorrhages,0.5483059883117676
2896,"An employee was operating a reach truck. When he stepped off the truck to pick up a fallen box, an order selector (cherry picker) ran over his right foot.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5433952808380127
2902,An employee was driving a stand-up vehicle when he grazed the side of a stored rod. Stored material then fell on and injured his hand.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.530123233795166
2903,"An employee was bitten by a cat on December 9, 2018, while cleaning out the adoption kennel. The next day, the employee noticed red marks on his arm and was hospitalized for a bacterial infection.",Unknown,Infectious diseases  unspecified,"Puncture wounds, except gunshot wounds",0.38561058044433594
2911,An employee was walking out of a cooler when they slipped on a floor that was wet from the rain. Their left hip/leg was injured and the employee was hospitalized.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.518815279006958
2914,"An employee was climbing a ladder with a caulking gun, lost his footing, and fell six feet injuring the right ankle and the left elbow. The ankle injury required surgery.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5241615772247314
2917,"An employee was operating a steam hammer when a piece of metal was expelled from the equipment and struck the employee, knocking him to the ground. The employee sustained an abdominal injury.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5129895210266113
2923,"On October 29, 2020, an employee was operating a plastic CNC machine while standing next to it. The CNC arm rotated, striking the employee in the lower leg and causing a laceration and bruising.","Cuts, lacerations","Cuts, lacerations",Cuts and abrasions or bruises,0.39238643646240234
2926,"An employee backed a tractor trailer into the delivery area of a customer store to unload soft drinks. The unloading area has a hydraulic lift platform with a lift gate on two sides because the receiving floor is at ground level, which is  4 feet lower than the trailer bed.  The controls for the platform ride up and down with the platform and are operated by delivery truck drivers.  The employee had finished unloading the product and was preparing to leave. He needed to slightly lower the platform to close the door on the back of his truck. He stood on an 18-inch-wide ledge and fell off. His jacket got caught on the control, which triggered the lift, and he was caught in a pinch point between the lift gate on the platform and the control panel. He suffered a puncture wound in the left groin, a broken pelvis, and a tear in his aorta.",Internal injuries to organs and blood vessels of the trunk,Internal injuries to organs and blood vessels of the trunk,"Fractures (except rib, trunk fractures) and internal injuries",0.5789783000946045
2929,"A employee was retrieving a go-kart when it crashed into a rail, resulting in a head injury with a skull fracture.",Fractures,Fractures,Skull fracture and intracranial injury,0.2507631778717041
2932,An employee fell down a flight of stairs while showing an apartment. She sustained ankle injuries that required surgery.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5183265209197998
2938,"An employee was on a 20-inch wall pulling weed cloth when they fell backward onto the concrete sidewalk, sustaining a head injury as well as a wrist and arm fracture.",Fractures,Fractures,"Fractures and other injuries, unspecified",0.2477126121520996
2945,An employee was climbing down a ladder inside a home when his right ear hit a shelf on the wall and started bleeding. He was hospitalized.,"Cuts, lacerations","Cuts, lacerations","Soreness, pain, hurt-nonspecified injury",0.4441821575164795
2950,"At about 2:00 p.m. on November 5, 2020, an employee was helping to move an engine mounted on a piece of metal with wheels. As the employee pulled the engine cart, one of its wheels ran over his left foot.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5402483940124512
2954,"An employee was putting cardboard away when the top shelf of a rocket cart, which was raised up, fell down and struck the employee's head. The employee sustained cuts and scrapes to the head.","Cuts, lacerations","Cuts, lacerations",Cuts and abrasions or bruises,0.38987159729003906
2966,"An employee was carrying plywood on the jobsite and fell through a hole in the parking structure. The employee fell 9 feet to the level below, sustaining injuries to the leg, head, and back.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5242986679077148
2969,"An employee entered a machine area to clean the concrete agitator. As the employee was cleaning the agitator, a hose caught the gate. The gate shut and the machine reset. When the machine resets, the agitator moves slowly. The employee's right foot was caught between the agitator and the base box in the machine, requiring hospitalization and surgery. The agitator was guarded and not locked out at the time of the incident.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5426676273345947
2974,"An employee was walking through the shop when she stopped to watch a mechanic doing maintenance on a truck. The mechanic was changing the rear spring axle on the front of the vehicle. The bottle jack was keeping the spring open to pull out the pins. As the mechanic was tapping the pins out, the bottle jack shifted and shot out, hitting the employee and injuring her right cheek.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5239846706390381
2982,An employee was engaged in horseplay and was turning to run when he tore a tendon and broke two bones in his right foot.,Fractures,Fractures,"Fractures and other injuries, n.e.c.",0.24339795112609863
2989,"On September 22, 2023, an employee was working on a chiller circuit in a mechanical yard. They sustained second-degree burns after being exposed to refrigerant.",Second degree chemical burns and corrosions,Second degree chemical burns and corrosions,"Other burns, second degree",0.43256473541259766
2990,"An employee was inside a security guard shack when a generator from a construction company that was performing work at the facility emitted exhaust fumes into the shack. The employee became dizzy and lightheaded, requiring hospitalization for carbon monoxide exposure.",Unknown,"Poisoning, toxic, noxious, or","Dizziness, lightheadedness, headache-toxic, noxious, or allergenic effect",0.5249779224395752
2994,"On July 22, 2018, an employee was operating a roller on golf course turf when it hit a rock and rolled over. The employee suffered shoulder and sternum injuries and was hospitalized.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5459702014923096
3000,Employee's leg was caught between a cable and a stable bar when moving an anchor buoy in the Shinecock Inlet.,"Traumatic injuries and disorders, unspecified","Traumatic injuries and disorders, unspecified","Soreness, pain, hurt-nonspecified injury",0.42432165145874023
3015,Eleven employees became ill after exposure to carbon monoxide from propane-powered equipment that was being used for construction inside a building. One employee was hospitalized.,Unknown,"Poisoning, toxic, noxious, or","Poisoning, toxic, noxious, or allergenic effect, unspecified",0.5481624603271484
3021,"An employee was walking towards the copy machine when he fell down on the ceramic floor, causing pain to the back of the head and lower back, as well as a temporary loss of consciousness. He was hospitalized.","Intracranial injuries, unspecified","Intracranial injuries, unspecified","Soreness, pain, hurt-nonspecified injury",0.49077796936035156
3026,"An employee was moving/relocating a desk and an ergonomic chair when he slipped and fell to ground, hitting and injuring one of his knees.",Unknown,"Soreness, pain, hurt-nonspecified",Traumatic injuries or exposures  unspecified,0.5172438621520996
3029,An employee was bitten by a rattlesnake while working in a pasture.,"Poisoning, including poisoning-related asphyxia","Poisoning, including poisoning-related asphyxia","Poisoning, toxic, noxious, or allergenic effect, unspecified",0.5138368606567383
