,Text,Predicted Label,LLM Response,True Label,Prediction Time
5246,An employee was operating a forklift and suffered a seizure. The employee fell out of the forklift and struck his head on the concrete floor causing lacerations  to the head and tongue.,Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15363049507141113
5248,An employee was securing a ladder and fall protection on a roof when the employee fell 20 feet to the ground.,"Traumatic injuries and disorders, n.e.c.",Traumatic,"Traumatic injuries and disorders, unspecified",0.1494760513305664
5252,An employee was using an Allen wrench to tighten a bolt when the wrench broke and a piece of it struck the employee's eye resulting in a ruptured globe.,"Puncture wounds, except gunshot wounds",Puncture,"Open wounds, unspecified",0.1499643325805664
5254,An employee was performing maintenance on a conveyor belt. The employee's hand was caught in the rotating chain and sprocket. Their right hand and index finger were crushed. The employee was hospitalized. The machine was not locked out or guarded at the time of the incident.,Crushing injuries,Crushing,Nonfatal 'crushing' injuries,0.153825044631958
5261,"On Monday June 29, 2015, at approximately 10:30 p.m., two maintenance employees were servicing a FLEXO press no. 9 in the FLEXO department. The FLEXO press no. 9 feeds bags for in-printing on the roller. The employee was tightening the driver side chain on the press and then proceeded to check the tension with his right hand to see if it was tight enough. The employee's right hand index finger became caught in the chain and sprocket pinch point resulting in a fracture injury. It is unknown at this time if the sprocket was operating or was manually moved by the injured employee.",Fractures,Fract,Amputations,0.18100953102111816
5272,"An employee was measuring a piece of concrete that was recently laid. A large pickup truck turned and struck the employee. They sustained fractures to the pelvis and ribs, as well as a punctured and collapsed lung.",Internal injuries to organs and blood vessels of the trunk,Internal injuries,"Fractures and other injuries, n.e.c.",0.15422439575195312
5273,"An employee was installing fiber-optic cables in an aerial lift when they made contact with electrified wires, resulting in second- and third-degree burns to their back and right arm, hand, and wrist.",Third or fourth degree electrical burns,Third or,Electrical burns  any degree,0.15357351303100586
5275,Worker engaged in warehouse activities experienced respiratory distress. Worker was hospitalized due to an allergic reaction to buckwheat flour.,Other or unspecified allergic reactions,Other or,"Other respiratory system symptoms-toxic, noxious, or allergenic effect",0.15245699882507324
5279,"An employee was a spotter for a trap door that was being tested prior to a show. The trap door activated and the employee fell approximately 8 feet onto stunt mats that were covering the floor below. The employee sustained a fractured right shoulder, a dislocated right ankle, and a sprained left ankle.",Fractures,Fract,Fractures and dislocations,0.15681195259094238
5285,An employee heard a noise in a machine he was working on. He made a repair and had another employee turn the machine back on. His hand was inside the machine and his right index finger was caught and severely damaged in a mechanism in the panel. He was hospitalized and had surgery. The machine was unguarded at the time of the incident.,Amputations,Amput,"Soreness, pain, hurt-nonspecified injury",0.15868139266967773
5288,An employee performing a cable installation at the pole using a ladder was electrocuted and fell 20 feet to the ground. The employee was working alone at the time and was responsive when emergency response transported him to the hospital.,"Electrocutions, electric shocks",Electroc,"Traumatic injuries and disorders, unspecified",0.1534440517425537
5291,"An employee was sliding a piece of wood under a mixing bucket when the bucket shifted, catching his right index finger and crushing it. This resulted in a medical amputation to his finger.",Amputations,Amput,"Amputations, avulsions, enucleations  unspecified",0.152557373046875
5294,An employee was filling propane cylinders for forklifts when a flash fire occurred. The employee sustained first and second degree burns on both sides of their torso and arms.,Second degree chemical burns and corrosions,Second degree,Second degree heat (thermal) burns,0.1500554084777832
5302,An employee was loading a press machine when their left forearm was struck and lacerated by the sheet of corrugated metal that was being loaded. The laceration resulted in tendon damage.,Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15212011337280273
5303,"An employee was moving pallet jack out of a charging station in order to put another jack in the charging station and struck metal racking. His right foot was pinned against the metal racking, causing a heel laceration.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15382623672485352
5318,"An employee was checking a vehicle for an unusual noise and vibration. The vehicle's serpentine belt caught his left hand, causing cuts to his index, middle, and ring fingers and lacerating a tendon.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15478849411010742
5332,A postal carrier was on their delivery route and experienced heat exhaustion and dehydration. The employee was hospitalized.,"Effects of heat and light, n.e.c.",Effects of,Multiple effects of heat and light,0.14964532852172852
5333,"An employee was moving a pallet with a pallet jack when he fell from the platform of the semi-trailer he was unloading. He fell head-first to the ground, suffering a head injury.",Intracranial injuries and injuries to internal organs,Intr,"Intracranial injuries, unspecified",0.15075230598449707
5337,"An employee was working on a part in the test facility when they made contact with an energized part; 7620 volts of electricity entered their body in the stomach area and exited through their hand, resulting in electrical burns. The employee was hospitalized.",Electrical burns  any degree,Electrical,"Electrical burns, unspecified",0.1561591625213623
5341,"An employee was operating a stand-up forklift and going into a freezer. As he made a left turn, his left hand was caught between the forklift frame and the freezer compartment, severely cutting his left arm.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.1538982391357422
5349,"An employee was removing a pump from a truck using a forklift. Another employee was removing the last bolt from the pump on the back of the truck, when the forks of the forklift struck that employee in the back of the right leg resulting in a laceration.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.1580345630645752
5351,An employee was prepping food when he dropped a can of tomato sauce. He reached out to catch the can and suffered lacerations to two of his fingers.,Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15034747123718262
5354,Two employees were installing a new arm on a 200 foot power pole in a 295-foot aerial lift. The lift shifted and the employees fell out of the basket. The employees were using fall protection and suffered traumatic injuries from the fall protection equipment.,"Soreness, pain, hurt-nonspecified injury",Sore,"Traumatic injuries and disorders, unspecified",0.15560102462768555
5356,An employee jacked up a trailer for repair and then got under the axle to perform work. The trailer was equipped with an auto-leveling system. The system activated and pinned the employee between the axle and the ground.,"Traumatic injuries and disorders, n.e.c.",Traumatic,"Traumatic injuries and disorders, unspecified",0.15639877319335938
5358,"A 15-foot long paper roll was being hoisted by an indoor crane. During the hoisting evolution, an employee's right hand became caught in the hoisting slings and their thumb was partially amputated.",Amputations,Amput,"Amputations, avulsions, enucleations  unspecified",0.15400433540344238
5363,"A prep cook was operating a cooking vessel. The vessel boiled over and hot gravy splashed onto the employee. He suffered second-degree burns on his head, face, arms, hands, and torso.",Second degree chemical burns and corrosions,Second degree,Second degree heat (thermal) burns,0.1524066925048828
5367,"On July 3, 2024, an employee was cutting a piece of metal on a band saw when the metal came loose from the vise on the saw and contacted their right hand. The employee sustained a laceration to their index finger and a fingertip amputation to the middle finger.",Amputations,Amput,"Amputations, avulsions, enucleations  unspecified",0.16038107872009277
5369,"An employee was clearing the hydrolyzer when backpressure caused hot feathers to discharge onto the employee. As the employee moved out of the way, he fell six feet breaking a bone over his left eye and suffering first and second degree burns to the hands, arms, face and neck.",Fractures,Fract,Fractures and burns,0.1591017246246338
5370,"An employee was repairing roof insulation when his ladder become unstable. As he fell, his left hand caught a loose piece of thin, hanging metal strapping, which lacerated his ring finger.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.16740918159484863
5375,An employee was hospitalized after falling off of a ladder onto the ground. The employee fractured their pelvis and right wrist and tore a ligament in their knee.,Fractures,Fract,"Fractures and other injuries, n.e.c.",0.15210914611816406
5376,"An employee was cleaning up a work area when a piece of a metal panel fell from a set of sawhorses. It struck his foot, severing the Achilles tendon.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.1493542194366455
5377,"An employee was standing on a counter to mark the location of a new wall mount for a flat screen television when his right foot slipped off the edge of the counter and the employee fell three feet to the floor below. The employee sustained rib fractures, a hemothorax, and a pulmonary contusion.",Fractures,Fract,Internal injuries to organs and blood vessels of the trunk,0.15453624725341797
5379,An employee was lifting a cover for a hole using a crane. A cheater bar that was inside the cover fell and struck the employee's face causing a laceration requiring hospitalization.,Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.16887903213500977
5382,"On July 2, 2024, an employee was working in the dock area when they experienced dizziness and heat exhaustion. The employee was hospitalized for dehydration.","Effects of heat and light, n.e.c.",Effects of,"Heat exhaustion, fatigue",0.15790629386901855
5384,"An employee was exiting a trailer on a pallet jack. A pallet got caught on the dock plate, flipping the employee from the pallet jack and onto the concrete warehouse ground, hitting his head. The employee was hospitalized.",Intracranial injuries and injuries to internal organs,Intr,"Intracranial injuries, unspecified",0.1499316692352295
5386,"An employee was struck by an automobile while setting up a work zone, suffering multiple broken ribs, a broken pelvis, several broken vertebrae, and multiple internal injuries. He was hospitalized.",Fractures,Fract,"Fractures and other injuries, n.e.c.",0.15006446838378906
5394,An employee was trying to unjam an ironing/folding machine when her hand became caught and severely lacerated in the machine.,Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15201210975646973
5395,An employee suffered heat exhaustion while loading trucks.,"Heat exhaustion, fatigue",Heat exhaustion,"Heat exhaustion, prostration",0.14921975135803223
5405,An employee suffered a head injury and was hospitalized.,Intracranial injuries and injuries to internal organs,Intr,"Intracranial injuries, unspecified",0.17172002792358398
5410,"An employee fell while working at the rear of a delivery truck. The employee's head struck the asphalt ground, causing a head injury; the employee was hospitalized.",Intracranial injuries and injuries to internal organs,Intr,"Intracranial injuries, unspecified",0.15401721000671387
5411,"A mail carrier completed their mail delivery, returned to the office, and exhibited symptoms of heat related illnesses. The employee was hospitalized with heat exhaustion.","Heat exhaustion, fatigue",Heat exhaustion,"Heat exhaustion, prostration",0.15425562858581543
5417,"An employee was attempting to detain a patient and was pushed to the ground. He fell backwards and hit his head on the ground, requiring hospitalization.",Intracranial injuries and injuries to internal organs,Intr,"Intracranial injuries, unspecified",0.15152859687805176
5418,"An employee slipped on an icy surface, fell to the ground, and struck his head.",Intracranial injuries and injuries to internal organs,Intr,"Intracranial injuries, unspecified",0.1511518955230713
5419,"On August 10, 2020, a plumber was cutting copper pipe with an angle grinder while working from a ladder when the angle grinder wheel became stuck in the pipe. He tried to dislodge the grinder by pulling on it and fell from ladder, sustaining a cut on his right forearm and leading to hospitalization and surgery.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.1594104766845703
5423,"An employee was using a cut-off saw to cut a pipe when the saw became caught or kicked back and struck the employee's face, causing severe facial lacerations that required hospitalization and stitches.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.1511082649230957
5425,"At about 10:00 p.m. on January 8, 2022, an employee was adjusting a conveyor belt when his right ring finger was caught in a pinch point. He was hospitalized, needing a skin graft to the fingertip.","Soreness, pain, hurt-nonspecified injury",Sore,"Open wounds, unspecified",0.1547715663909912
5427,"While walking into an office, an employee entered the path of a forklift that was carrying metal siding. The forklift shifted, causing the siding to fall off the forklift and land on the employee's foot. He suffered toe lacerations. Steel-toed boots were worn at the time of the incident.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15788030624389648
5432,"An employee was riding on the running board of a moving pickup truck when his hat blew off. He jumped off the truck and hit his head on the ground, requiring hospitalization.",Intracranial injuries and injuries to internal organs,Intr,"Intracranial injuries, unspecified",0.1501765251159668
5435,"An employee was driving a forklift when it struck another, parked forklift. His left foot was caught and lacerated between the two forklifts. He was hospitalized.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15084338188171387
5441,An employee was placing a marker for striping. A vehicle struck and injured the employee.,"Traumatic injuries and disorders, n.e.c.",Traumatic,"Traumatic injuries and disorders, unspecified",0.15981817245483398
5443,An employee was walking on a wooden catwalk when the floor gave way resulting in the employee falling approximately 22 feet into a fertilizer bin with material about 5 feet high. The employee sustained a bruised lung and four broken ribs.,Fractures,Fract,Internal injuries to organs and blood vessels of the trunk,0.15415716171264648
5453,"An employee was pulling plastic between the wheels on a sealer machine. The machine clamped down on her hand, causing third-degree burns. The machine was guarded at the time.",Third or fourth degree electrical burns,Third or,Third or fourth degree heat (thermal) burns,0.1519167423248291
5458,An employee was riding a mule while tracking a mountain lion with hounds when the mule bucked him to the ground. He suffered six broken ribs and a separated shoulder.,Fractures,Fract,Fractures and dislocations,0.15371155738830566
5469,"An employee slipped on gravel while throwing trash away, falling to the gravel and fracturing/dislocating the right arm.",Fractures,Fract,Fractures and dislocations,0.15104389190673828
5472,An employee was working on an electrical switch gear when an arc flash occurred. He sustained first and second degree burns on his head and face and was hospitalized.,Second degree chemical burns and corrosions,Second degree,Second degree electrical burns,0.1531064510345459
5477,"While placing parts on a paint rack, an employee slipped and was struck on the shin by a steel beam. The wound became infected and the employee was hospitalized.","Soreness, pain, hurt-nonspecified injury",Sore,"Open wounds, unspecified",0.14897608757019043
5479,"An employee was inspecting a conveyor system, looking for the source of a noise, when their left arm was caught in the conveyor. The employee was hospitalized with wrist and elbow lacerations, requiring surgery.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15251803398132324
5490,"An employee was working in a freezer unit, slipped and fell, suffering a bruised back and ribs and a blood clot. He was hospitalized.",Internal injuries to organs and blood vessels of the trunk,Internal injuries,"Bruises, contusions",0.14848113059997559
5491,"An employee fell from a 6-foot wooden ladder while changing a lightbulb, sustaining a severe head injury and requiring hospitalization.",Intracranial injuries and injuries to internal organs,Intr,"Intracranial injuries, unspecified",0.15096592903137207
5496,An employee was checking the washout cap on top of a tanker truck trailer when they fell off the top of the trailer.,"Traumatic injuries and disorders, n.e.c.",Traumatic,"Traumatic injuries and disorders, unspecified",0.1490340232849121
5499,An employee was walking into work from his personal vehicle when he tripped and fell hitting his head on the concrete sidewalk. He was hospitalized with a head laceration.,Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15038394927978516
5510,An employee was lifting boxes and suffered a muscle strain/sprain/tear in his lower abdominal muscles.,Strains,Strains,"Sprains, strains, tears, unspecified",0.1475083827972412
5512,"On July 5, 2019, an employee was working in a flatbed trailer area, consolidating corrugated metal culverts on a pallet at ground level. The employee lifted one end of a culvert and it slipped and cut the employee's left ring and little fingers. The employee was hospitalized, undergoing surgery.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.156402587890625
5521,"An employee was escorting a coworker to the hospital's emergency room when the coworker pulled out a knife and stabbed the employee several times. The employee received lacerations to the head, left ear lobe, left upper back, left upper neck, left forearm, left arm and left shoulder.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15520548820495605
5524,"An employee was trying to break a piece of quarter-inch plywood for disposal in a metal dumpster. He propped the piece of plywood against the side of the dumpster and stepped on it. When the plywood snapped, he lost balance and fell striking his head against the side of the metal dumpster, suffering a neck injury and a possible concussion.","Soreness, pain, hurt-nonspecified injury",Sore,Concussions,0.15672993659973145
5525,"An employee was installing wires on an electrical box when a worker at the jobsite energized the box, which then burned the employee's right palm. He was hospitalized overnight.",Electrical burns  any degree,Electrical,"Electrical burns, unspecified",0.1502997875213623
5530,"An employee was struck by a vehicle while crossing the street, suffering a concussion, a cut over the left eyebrow, and a broken left leg.",Fractures,Fract,Fractures (except skull fractures) and concussions,0.14991188049316406
5531,An employee was spooling a cable on a door when the cable came off and the door fell. The lip on the door's back side lacerated the employee's lower left leg.,Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15195679664611816
5542,An employee was injured when a fight broke out at work.,"Traumatic injuries and disorders, n.e.c.",Traumatic,"Traumatic injuries and disorders, unspecified",0.14917564392089844
5543,"On August 7, 2019, an employee experienced cramps and was hospitalized due to heat stress.","Effects of heat and light, n.e.c.",Effects of,"Effects of heat and light, unspecified",0.14951157569885254
5546,An employee was walking out a door and was pinned between the door and a forklift.,"Traumatic injuries and disorders, n.e.c.",Traumatic,"Traumatic injuries and disorders, unspecified",0.15219664573669434
5555,An employee was attempting to put a part on a shelf when the part hit an end cap and bounced back. He put up his arms to protect his face and the part lacerated his left arm.,Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15062165260314941
5557,"On August 31, 2017, an employee was sitting on a riding lawn mower when the employee's right pant leg caught the edge of the mower deck, which then pulled the employee's right foot into the blade, lacerating it and requiring hospitalization.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.1570758819580078
5567,"An employee was operating a cement mixer that was covered with a tarp due to extreme cold temperatures. The tarp covered the mixer's exhaust and trapped carbon monoxide vapors, which the employee inhaled.","Poisoning, including poisoning-related asphyxia",Poison,"Poisoning, toxic, noxious, or allergenic effect, unspecified",0.15038466453552246
5572,"An employee was on a ladder reaching for a metal basket on a shelf when the employee fell to the concrete floor, suffering a head injury and broken ribs. The employee was hospitalized.",Fractures,Fract,"Fractures and other injuries, unspecified",0.15227890014648438
5576,An employee fell three stories off of scaffolding resulting in a knee laceration.,Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15346622467041016
5579,An employee was using a high pressure washer and lacerated his hand between his thumb and index fingers.,Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15094780921936035
5581,"An electric hand grinder was being used to cut an empty metal 55-gallon drum that had held motor oil. The drum exploded. The employee suffered a broken facial bone, moderate burns on the side of the face, and burns to the esophagus and lungs.",Fractures,Fract,Fractures and burns,0.15552210807800293
5586,"An employee was attempting to restart a boiler. When the employee opened the observation window, a flash occurred, causing first and second degree burns to the employee.",Second degree chemical burns and corrosions,Second degree,Second degree heat (thermal) burns,0.15060019493103027
5591,"An employee was changing a propane tank on a forklift. As he was connecting the hose, some fuel leaked onto his right hand (which was gloved), causing cold burns.","Heat (thermal) burns, unspecified",Heat (,"Other burns, unspecified",0.15523099899291992
5598,"An employee was delivering packages by car when they began experiencing symptoms of heat exhaustion, resulting in hospitalization.","Heat exhaustion, fatigue",Heat exhaustion,"Heat exhaustion, prostration",0.15034031867980957
5601,"An employee was operating a palletizer. While attempting to reposition wire coil from a robotic stacker, the stacker engaged and pinned her against the metal guard opening of the palletizer. She suffered pneumothorax, a pulmonary contusion, and a rib fracture.",Fractures,Fract,Internal injuries to organs and blood vessels of the trunk,0.15462779998779297
5604,"An employee was installing metal roofing for a residential home. The metal z-bar he was using contacted a powerline. The employee was shocked and fell about 10 feet from the home's rooftop. He sustained severe electrical burns to his hands, arms, and legs.",Electrical burns  any degree,Electrical,"Electrical burns, unspecified",0.15558195114135742
5611,An employee slipped and fell on the wet marble floor near the entrance to the facility resulting in a hamstring tear and lower back pain due to bruising and contusions.,"Soreness, pain, hurt-nonspecified injury",Sore,"Major tears to muscles, tendons, ligaments",0.15054082870483398
5618,"An employee changed a former machine setting to make a smaller popcorn tin container and then energized the machine. He found that one of the tin sheets was jammed and was trying to unjam it when the machine was activated. His left hand was caught between the forming mechanism and the mandrel (forms the tin sheet to a cylinder), lacerating it and requiring hospitalization and surgery.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.1587841510772705
5620,"An employee was pushing a cart in the parts-handling area before going to help a forklift driver move a metal shelf. As the forklift was navigating through the area, the injured employee took the outer wall of the shelf off and laid it out of the way. When the wall was removed, the shelving unit became unstable and began to fall. The employee went to catch it as it was falling to the ground and sustained a laceration to his left elbow. The employee was hospitalized.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.17891478538513184
5627,"An employee was mounting a horse when it bucked him off. He struck his head on the ground, suffering a head laceration and injuries to two vertebrae in his upper back.","Soreness, pain, hurt-nonspecified injury",Sore,"Multiple traumatic injuries and disorders, unspecified",0.15220141410827637
5629,An employee had some cramping in his right shoulder and passed out for approximately 2 to 3 minutes possibly due to heat stress.,"Effects of heat and light, n.e.c.",Effects of,Heat syncope,0.1497499942779541
5635,An employee was bending over to cut a box open when she felt severe pain in her back. She was hospitalized with a protruding disc in her neck and multiple upper back spasms.,Hernias due to traumatic incidents,Hern,Herniated discs,0.1523451805114746
5637,An employee was sanding cylinders using an electric grinder. A spark from the sanding process ignited residual hydrogen gas inside a cylinder causing a flash explosion. The explosion caused the employee to be thrown from a ladder and sustain a head laceration and burns to the arms and legs.,Cuts and abrasions or bruises,Cuts,Thermal burns  degree unspecified,0.16432905197143555
5638,An employee was performing maintenance on an electrical panel when an arc flash occurred. The employee sustained burns.,Electrical burns  any degree,Electrical,"Electrical burns, unspecified",0.15350914001464844
5654,"On March 8, 2015, at approximately 10:00 a.m., an employee exited the cab of his hydraulic link belt crane and fell 6 feet to the ground. The employee was hospitalized for a possible rib fracture.","Soreness, pain, hurt-nonspecified injury",Sore,Fractures,0.15633392333984375
5656,"An employee was inspecting a forklift. During the inspection the hydraulic line ruptured. The employee placed his left hand on the end of the hydraulic line. As the forklift operator engaged the hydraulic line, fluid shot into the employee's middle finger creating an embolism. The employee was transported to the hospital for surgery to remove the hydraulic fluid from his finger.","Puncture wounds, except gunshot wounds",Puncture,"Traumatic injuries and disorders, n.e.c.",0.1587677001953125
5659,"An employee fell from a platform that was 2 to 2.5 feet high, sustaining a punctured lung, fractured ribs, and fractured vertebrae. The employee was hospitalized.",Fractures,Fract,Internal injuries to organs and blood vessels of the trunk,0.1494274139404297
5665,"While walking in the parking lot, an employee was struck by a customer's vehicle that was backing out of a parking space.","Traumatic injuries and disorders, n.e.c.",Traumatic,"Traumatic injuries and disorders, unspecified",0.14918899536132812
5669,An employee had been leveling dirt with a shovel in the hot sun for almost 8 hours when he felt very faint. He was hospitalized for heat stress.,"Effects of heat and light, n.e.c.",Effects of,"Effects of heat and light, unspecified",0.1501314640045166
5671,An employee was looking for boxes in a warehouse while standing on some boxes. The boxes shifted causing the employee to fall approximately 8 feet to the concrete floor. The employee suffered a head injury.,Intracranial injuries and injuries to internal organs,Intr,"Intracranial injuries, unspecified",0.15279245376586914
5675,An employee was repairing a tire and lacerated his thumb on a protruding nail in the tire.,Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15015220642089844
5679,"An employee was working on the fabric rolling machine located at the slitter station. He attempted to remove a wrinkle in the fabric roll he was making and his arm was pulled into the machine between the fabric roll being made and the press roller, resulting in friction burns.",Unknown,Friction,"Other burns, unspecified",0.15388774871826172
5683,An employee experienced first and possibly second degree burns to his back and shoulders when a machine that cooks beans overflowed and splashed him with hot water. The employee was hospitalized.,Second degree chemical burns and corrosions,Second degree,Second degree heat (thermal) burns,0.15297436714172363
5692,"An employee was applying salt to a store walkway and front porch when they slipped and fell, hitting their head.",Intracranial injuries and injuries to internal organs,Intr,"Intracranial injuries, unspecified",0.14851665496826172
5694,"While cutting metal parts with a saw, an employee received a severe right arm laceration from the blade.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.1493368148803711
5700,"An employee fell 20 to 50 feet from a manlift to the concrete ground below, suffering a concussion, contusions, and a broken leg.",Fractures,Fract,Fractures (except skull fractures) and concussions,0.15155649185180664
5706,"An employee was pressure washing when the pressure washer nozzle came off and bounced back, striking the employee's forearm. The employee suffered a laceration to the right forearm and a possible impact injury to an artery.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15324687957763672
5708,"An employee was loading a flatbed trailer when the employee fell onto the blacktop ground, suffering possible broken ribs and a left shoulder dislocation. The employee was hospitalized.",Fractures,Fract,Dislocation of joints,0.14946436882019043
5713,"On January 19, 2018, at approximately 10:09 a.m., two employees were replacing a gasket on a sight glass when an arc flash erupted from the transformer, causing second degree burns to their face, head, and hands.",Second degree chemical burns and corrosions,Second degree,Second degree electrical burns,0.15724730491638184
5718,"An employee was removing a piece of film from a glass stock sheet on a cutting table when his glove got caught in the glass cutting winder, causing an amputation of his left thumb.",Amputations,Amput,Amputations involving bone loss,0.14924025535583496
5722,"On May 23, 2022, at approximately 8:30 AM, a machine in the press room began to malfunction. An employee went to check the computer side of the machine and was exposed to steam and boiling water on their right side and feet. The employee sustained second degree burns and was hospitalized.",Second degree chemical burns and corrosions,Second degree,Second degree heat (thermal) burns,0.15431857109069824
5733,"An employee slipped and fell after he stepped on acrylic material, suffering a fractured left arm, torn ligament in his left knee, and a broken left ankle.",Fractures,Fract,"Fractures and other injuries, n.e.c.",0.15437626838684082
5737,An employee was setting a floor plate on strand #2 while a rod in strand #1 cobbled at the break-out box and struck the employee's right foot. The employee sustained a puncture to their foot requiring surgery.,"Puncture wounds, except gunshot wounds",Puncture,Fractures,0.1531813144683838
5738,"An employee was struck by a pickup truck during a flagging operation on a road construction project, suffering broken ribs and left leg, spinal, and liver injuries.",Fractures,Fract,"Fractures and other injuries, n.e.c.",0.15881061553955078
5740,An employee was leaving a pallet area when a stand-up forklift ran over his left foot. He suffered a broken and dislocated big toe.,Fractures,Fract,Fractures and dislocations,0.15133023262023926
5742,"An employee was cutting a piece of Styrofoam on a table saw when his left hand came in contact with the table saw blade, cutting three fingers.",Amputations,Amput,"Cuts, lacerations",0.14988303184509277
5746,An employee was in a bucket truck trimming a tree with a chainsaw. The chainsaw cut the top of their right hand. The employee was hospitalized and required surgery.,Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15178394317626953
5756,"An employee fell from a ladder, suffering bleeding from the ear as a result of the fall.",Cuts and abrasions or bruises,Cuts,"Soreness, pain, hurt-nonspecified injury",0.14913439750671387
5760,"Stacked bales of cardboard fell on an employee, injuring him. He was hospitalized overnight.","Traumatic injuries and disorders, n.e.c.",Traumatic,"Traumatic injuries and disorders, unspecified",0.1532456874847412
5769,"An employee was cutting 15-inch concrete stormwater piping using a gas-powered cutoff saw. The saw kicked back and struck the employee, causing lacerations to the cheek and shoulder area.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15181517601013184
5772,"On February 3, 2015, an employee's index finger (right) was crushed while clearing a jam within a bottle washing machine.",Amputations,Amput,Crushing injuries,0.1528489589691162
5777,"A temporary employee was riding a slow-moving truck when it hit a bump and he fell to the pavement, suffering a possible fractured skull, abrasions, and a cranial bleed.",Skull fracture and intracranial injury,Skull,Cerebral and other intracranial hemorrhages,0.15362071990966797
5782,"A Trinidad employee was helping pull a winch line with an attached hook through the substructure of a drilling rig. The hook snagged on part of the substructure, causing the line to tighten. The line was lying across the employee's foot, which it crushed and lacerated as it tightened.",Cuts and abrasions or bruises,Cuts,Crushing injuries,0.1528937816619873
5796,"An employee was climbing the steps into an 18-wheeler tractor cab. The employee missed the second step, fell to the ground, and suffered injuries that caused internal bruising and body soreness.","Soreness, pain, hurt-nonspecified injury",Sore,"Bruises, contusions",0.14887690544128418
5805,An employee was assisting a customer and fell backwards striking their head on the concrete floor. The employee lost consciousness and was hospitalized.,Intracranial injuries and injuries to internal organs,Intr,"Intracranial injuries, unspecified",0.14989566802978516
5807,An employee was taking air samples when an arc flash came from live power lines and caused an electrical fire. The employee sustained third degree burns to their face and hands.,Third or fourth degree electrical burns,Third or,Electrical burns  any degree,0.14830899238586426
5814,"An employee hit his head more than once on a metal platform, suffering bruises and injuries that required stitches to the face and head. The employee was hospitalized.",Cuts and abrasions or bruises,Cuts,"Open wounds, unspecified",0.16637444496154785
5815,"An employee was filling a pipe with water and air when the pipe exploded in his face, resulting in lacerations to the face and cheeks.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.1505908966064453
5818,"An employee fell while cleaning animal cages, suffering a cut to the back of the head. The employee was hospitalized.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15015387535095215
5822,"On May 26, 2020, an employee was cutting concrete using a concrete saw when he slipped as he cut between a drain and a sidewalk. The saw cut his right knee, causing a 2-inch laceration. He was hospitalized.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.1581871509552002
5824,An aerial crew was lashing a span of fiber telecommunications line when the fiber rose under tension and contacted the overhead primary electrical line. An employee working out of the bucket sustained burns to both hands and was hospitalized.,Electrical burns  any degree,Electrical,"Electrical burns, unspecified",0.1570582389831543
5827,"On March 31, 2015, at approximately 7:15 p.m., an employee was closing the gate when it fell off its wheels and onto the employee.","Traumatic injuries and disorders, n.e.c.",Traumatic,"Traumatic injuries and disorders, unspecified",0.15081191062927246
5837,Employee was performing maintenance on the Sweed machine.  He opened the machine before turning it off and his hand became caught in the gears.,Amputations,Amput,"Soreness, pain, hurt-nonspecified injury",0.15376996994018555
5838,"On August 17, 2020, an employee was cutting a demolished section of a ceiling into pieces. The employee's saw jerked at the end of a cut and lacerated the employee's left shoulder and chest.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15428519248962402
