,Text,Predicted Label,LLM Response,True Label,Prediction Time
825,An employee was working from a walk board that was elevated by two A-frame step ladders to place metal sheeting on the roof of a newly constructed protective structure for an outside air compressor. The employee fell about four feet from the walk board and was injured.,Fractures,Fractures,"Traumatic injuries and disorders, unspecified",0.24306750297546387
826,"An employee was working on a press brake machine. As he aligned sheet metal against the backstop, the machine actuated and injured both his hands.","Cuts, lacerations","Cuts,","Soreness, pain, hurt-nonspecified injury",0.24048781394958496
830,An employee lost his balance while throwing out garbage from a concrete truck platform.  The employee fell approximately 5.5 feet on to his left elbow and required hospitalization.,Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.23976731300354004
831,"An employee was opening a kennel to retrieve a cat for treatment when the cat bit the employee, resulting in a bacterial infection. The employee was hospitalized.","Traumatic injuries and disorders, unspecified",Traumatic injuries,"Puncture wounds, except gunshot wounds",0.24338483810424805
832,"An employee was erecting a cell tower. The employee was moving from a tower leg to a cross-brace when he fell to the ground about 40 feet below, suffering leg and pelvis fractures and a punctured lung.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.24004673957824707
835,An employee was hospitalized after performing physical exercises.,"Soreness, pain, hurt-nonspecified injury",Soreness,"Traumatic injuries and disorders, unspecified",0.2357177734375
839,"An employee was preparing to load windows from a cart onto a truck. When the employee unstrapped the windows, they fell on him, resulting in a back injury, which required surgery.","Traumatic injuries and disorders, unspecified",Traumatic injuries,"Soreness, pain, hurt-nonspecified injury",0.24544167518615723
840,Two employees were performing sand blasting while on a mobile scaffold when the scaffold fell over and the employees fell approximately 8 feet to the ground. One employee was hospitalized for back injuries.,Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.24058747291564941
843,An employee was working with a deli meat slicer when the guard came loose and hit her head.,"Intracranial injuries, unspecified",Intrac,"Soreness, pain, hurt-nonspecified injury",0.23292922973632812
848,"On or about June 30, 2016, an employee fell down the steps in the maintenance building, suffering a back injury.","Traumatic injuries and disorders, unspecified",Traumatic injuries,"Soreness, pain, hurt-nonspecified injury",0.24012351036071777
855,An employee was operating a yard tractor when he tripped and was run over by the tractor. He sustained a chest and abdominal injury.,Internal injuries to organs and blood vessels of the trunk,5,"Soreness, pain, hurt-nonspecified injury",0.19426274299621582
858,"On July 26, 2020, an employee received a call from a tenant that the elevator was not working at their rental house. The employee drove to the three-story rental house to fix the issue. While trying to reset the elevator, the employee lost her balance and fell about 30 feet through the sheet rock to the first floor of the elevator shaft. The employee was hospitalized with a back injury.",Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.2730536460876465
859,Two employees were performing an initial assessment of a roof area when the injured employee stepped backward and fell 15-20 feet through a skylight.,Fractures,Fractures,"Traumatic injuries and disorders, unspecified",0.242156982421875
864,"An employee was operating a reach truck. As he backed up, a piece of pallet was sticking up and it cut into his left thigh and came out the other end.","Cuts, lacerations","Cuts,","Puncture wounds, except gunshot wounds",0.23931336402893066
867,"On 5/26/2015, an employee was on a ladder about 4 to 5 feet from the ground and close to the trash chute. When he was reaching over to secure plywood, he lost balance and fell injuring his left leg and wrist.",Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.2427060604095459
869,An employee was offloading an appliance from the back of a truck when he fell backward on top of another appliance that was already offloaded. He broke several ribs and suffered a collapsed lung.,Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.24510574340820312
870,"An employee was walking in an aisle while a forklift operator was approaching with a cart on the front of a forklift. He saw the employee at the last moment and pressed the brakes all the way to the floor. The load shifted, rolled forward, and hit the employee, injuring her right hip and left hand. She was hospitalized.",Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.24506783485412598
871,"An employee's left foot was caught between the forklift he was operating and a pole, requiring surgery.",Fractures,Fractures,Crushing injuries,0.23265933990478516
872,An employee slipped and fell. The employee was hospitalized.,"Soreness, pain, hurt-nonspecified injury",Soreness,"Traumatic injuries and disorders, unspecified",0.23187804222106934
874,An employee was reviewing site plans at the tailgate of a truck when a reversing forklift struck the employee. They were hospitalized for soft tissue damage.,"Soreness, pain, hurt-nonspecified injury",Soreness,"Traumatic injuries and disorders, unspecified",0.23984718322753906
886,"An employee was moving scrap casting material when it fell on top of the employee's right foot, causing an injury that required hospitalization and surgery.",Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.2443399429321289
890,"On October 22, 2021, at 1:30 p.m., an employee was kneeling down on a roof to install shingles when a nail gun slid and shot a nail above the employee's knee. The employee was hospitalized.","Cuts, lacerations","Cuts,","Puncture wounds, except gunshot wounds",0.24193239212036133
896,An employee was injured while removing a pole with a boom truck.,Fractures,Fractures,"Traumatic injuries and disorders, unspecified",0.2537102699279785
899,"An employee lost footing and fell down stairs to the ground level, breaking ribs and puncturing a lung. The employee required hospitalization.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.24588465690612793
902,An employee was helping a crew repair a gate that had fallen off its hinges. A snake was run over by heavy equipment near the gate where the crew was working. The employee tried to remove the snake from the work area and was bit on their right index finger.,"Soreness, pain, hurt-nonspecified injury",Soreness,"Puncture wounds, except gunshot wounds",0.2434084415435791
904,An employee was working in the breeding room and was exposed to an elevated level of ammonia from pig waste. The employee was hospitalized for a respiratory system burn.,"Heat (thermal) burns, unspecified",4,Internal injuries to organs and blood vessels of the trunk,0.19428205490112305
906,"An employee had just finished nailing a fence panel using a nail gun. As he extended his arm down into a resting/hanging position with his finger still on the trigger, another employee walked behind him and was struck in the lower leg with the nail gun, which actuated and drove a nail into his leg. The injured employee was hospitalized overnight.","Cuts, lacerations","Cuts,","Puncture wounds, except gunshot wounds",0.2408750057220459
911,"On 05/17/2018, an employee finished unloading a boat in the yard area and was walking off a travel lift when he tripped on a piece a wood, fell, and hit his head on a concrete pedestal. He sustained head and neck trauma, requiring hospitalization and stitches.","Intracranial injuries, unspecified",6,"Soreness, pain, hurt-nonspecified injury",0.19604706764221191
912,"On October 9, 2021, an employee fell while climbing down a scaffold ladder. The employee landed on the floor and suffered five broken ribs, a collapsed lung, a broken jaw, and a fracture to an eye orbit.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.24429702758789062
913,"An employee was operating a powered industrial truck when the right front tire hit a pot hole, causing the truck to tilt over. The protective cage fell on and injured the employee, who required hospitalization.",Fractures,Fractures,"Traumatic injuries and disorders, unspecified",0.24386811256408691
914,An employee was injured while cleaning a blending machine.,"Cuts, lacerations","Cuts,","Traumatic injuries and disorders, unspecified",0.23482465744018555
916,"An employee was moving a motor vehicle in the company parking lot. The employee exited the vehicle, slipped on the ground that was wet from the rain, and fell between the open vehicle door and the door frame. The vehicle began to roll backward, dragging the injured employee. The employee sustained injuries to the knee, elbow and side.","Cuts, lacerations","Cuts,","Soreness, pain, hurt-nonspecified injury",0.26590514183044434
919,"An employee was trying to collect an appliance/electronics rental payment. The renter's partner and the employee fought, and the partner struck the employee.","Soreness, pain, hurt-nonspecified injury",Soreness,"Traumatic injuries and disorders, unspecified",0.24081897735595703
921,An employee was troubleshooting a meat forming machine when the sensor tripped and the machine caught his hand. His right ring finger was injured.,"Cuts, lacerations","Cuts,","Soreness, pain, hurt-nonspecified injury",0.2416832447052002
925,An employee was hospitalized after a material handling incident.,Unknown,Categorization,"Traumatic injuries and disorders, unspecified",0.23545503616333008
928,"An employee was installing screws and clips in insulation before placing roofing sheets when the employee slipped and fell approximately 45 feet to a lower level, requiring hospitalization for multiple broken bones.",Fractures,Fractures,"Traumatic injuries and disorders, unspecified",0.24091482162475586
929,An employee was operating a forklift when she ran into a second stationary lift. The stationary lift's clamper entered the driver's cab and injured her right leg and hip.,Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.24473237991333008
932,"While performing a delivery, an employee was at the rear of a trailer, strapping a crate. A backhoe's bucket dropped on the employee's head and shoulder area.","Intracranial injuries, unspecified",Intrac,"Soreness, pain, hurt-nonspecified injury",0.25023388862609863
933,"An employee was stamping a lock using a hammer and small rod. As the hammer struck the rod, a piece of small metal from the rod bounced off and went into the employee's left arm.","Cuts, lacerations","Cuts,","Puncture wounds, except gunshot wounds",0.27942562103271484
934,"An employee was lowering a porcelain post from an electrical transmission line in the ""right of way"" when the post fell onto the employee. The employee suffered shoulder and spleen injuries.",Internal injuries to organs and blood vessels of the trunk,5,"Soreness, pain, hurt-nonspecified injury",0.22229671478271484
936,An employee was working with another employee to unjam a fiber picker machine when the employee's left arm was pulled into the hazardous area. The employee was hospitalized with left hand and arm injuries.,"Cuts, lacerations","Cuts,","Soreness, pain, hurt-nonspecified injury",0.240220308303833
941,"An employee climbed 20 to 30 feet above ground on a cottonwood tree to cut off the top half as a part of the removal process. After the employee finished cutting the top half with a chain saw, the bottom half of the tree snapped. Because the employee was tied to the bottom half of the tree, both the employee and the tree fell 20 to 30 feet to the ground. The employee landed on river rocks and the bottom half of the tree, suffering aortal bleeding in the chest, several broken ribs, and a broken pelvis, as well as contusions to the head, chest, and pelvis. The employee was hospitalized.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.2815890312194824
943,An employee on a ladder fell while reaching for his lanyard attachment.,Fractures,Fractures,"Traumatic injuries and disorders, unspecified",0.23466157913208008
944,An employee was performing sanitation maintenance on a conveyor belt and climbing a ladder when he lost his balance and fell approximately 6 feet. He suffered fractured vertebrae and internal bleeding.,Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.24269747734069824
945,An employee was injured while operating a stand-up lift truck located by the refrigeration unit.,Unknown,Categorize,"Soreness, pain, hurt-nonspecified injury",0.23621296882629395
946,On 4/28/15 at approximately 6:30am a forklift operator was traveling in reverse down a ramp when he struck and ran over another employee .,Fractures,Fractures,"Traumatic injuries and disorders, unspecified",0.2467796802520752
947,An employee was disassembling an HVAC unit on the roof when he fell through a skylight.,Fractures,Fractures,"Traumatic injuries and disorders, unspecified",0.23522567749023438
949,"An employee was operating an aerial lift when the main control feed line ruptured, injecting fluid into his right palm.","Cuts, lacerations","Cuts,","Puncture wounds, except gunshot wounds",0.24729013442993164
953,"An employee slipped from a ladder and fell about 3 feet, striking an aeration pipe clamp and flange joint. The employee suffered two parallel 4-inch abrasions, three broken ribs, and a lacerated spleen.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.24049901962280273
957,An employee fell off a ladder and was hospitalized.,Fractures,Fractures,"Traumatic injuries and disorders, unspecified",0.2323298454284668
960,An employee working inside a store room located in the basement of the facility tripped over a wheel of a cart and fell. The employee sustained injuries to her left hip and shoulder requiring surgery with hospitalization.,Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.24155569076538086
961,"An employee was cleaning a chiller when a coworker turned on the equipment. The paddle in the chiller struck the employee's right hand, breaking and lacerating the middle and ring fingers. The equipment was not locked/tagged out at the time of the incident.","Cuts, lacerations","Cuts,",Fractures,0.2405238151550293
963,An employee fell in the parking lot due to ice on the walking surface.,"Soreness, pain, hurt-nonspecified injury",Soreness,"Traumatic injuries and disorders, unspecified",0.23250126838684082
964,An employee fell and struck her knee on the parking lot pavement.  The trauma required transport and inpatient hospitalization.,Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.23233342170715332
965,"An employee was being trained on how to operate an electric pallet jack. When he stepped off the pallet jack, it continued moving and struck his left foot, lacerating it and breaking his ankle.","Cuts, lacerations","Cuts,",Fractures,0.2403545379638672
967,An employee fell out of a chair and injured their hip. The employee was hospitalized.,Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.23432445526123047
971,"An employee was straightening boards being fed into an edger. He reached to straighten a board and tripped the electric eye, which shut the machine down. The roller came down and pinned the employee's right arm causing damage to the soft tissue on the forearm.","Cuts, lacerations","Cuts,","Soreness, pain, hurt-nonspecified injury",0.24562311172485352
978,"An employee was loading vehicles onto a car hauler and fell approximately 9-10 ft. sustaining broken ribs, a punctured lung and other serious injuries.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.24153995513916016
982,"On or about 3/23/2016, at approximately 9:30, an employee was working from a 15-foot fiberglass extension ladder to install satellite TV cable at a residential home. The employee was drilling holes to install clips that hold the cable to the side of the building. While working from the ladder, the employee fell approximately 15 feet to the concrete below, suffering injuries to both legs/feet that required hospitalization.",Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.27825069427490234
987,"An employee was on a ladder, pulling a 2x4 from an overhead rack. The employee fell from the ladder to the ground, suffering five broken ribs and a punctured right lung.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.24172306060791016
990,An employee fell four to five feet off the ramp of a ramp truck and landed on his back. The employee was hospitalized for a partially collapsed lung.,"Traumatic injuries and disorders, unspecified",Traumatic injuries,Internal injuries to organs and blood vessels of the trunk,0.24194931983947754
992,"An employee was walking across a job site carrying half-full 5-gallon buckets of fluid when the loop of his left boot lace caught a lace hook on his right boot, causing him to fall to the ground on his left side. The employee suffered broken ribs and a punctured lung.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.24138545989990234
993,"On February 8, 2022, an employee was cleaning a classroom at an elementary school when she encountered a feral cat. The cat bit the employee's right hand. The employee was hospitalized the following morning because of an infection or an allergic reaction to the treatment provided at the clinic the day before.","Soreness, pain, hurt-nonspecified injury",8,"Puncture wounds, except gunshot wounds",0.19979071617126465
996,"An employee was operating a powered industrial rider/tugger. The employee was thrown from the vehicle and landed on a guardrail, suffering broken ribs and a possible punctured lung.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.23832154273986816
999,"An employee was doing maintenance work from a ladder. The employee fell from the ladder, landing about 9 feet below and suffering an injury that caused bleeding from the head and the inability to move.","Intracranial injuries, unspecified",6,"Traumatic injuries and disorders, unspecified",0.19702458381652832
1003,An employee was working with high pressure oil and sustained a high pressure wound under his left index finger. The employee was hospitalized and had surgery.,"Cuts, lacerations","Cuts,","Puncture wounds, except gunshot wounds",0.24183964729309082
1004,An employee was stepping from a walkway with guard rails onto the roof when he stumbled and fell off of the roof edge. The roof was approximately 32-feet high.,Fractures,Fractures,"Traumatic injuries and disorders, unspecified",0.2483062744140625
1009,An employee was opening a blasting pot when pressure in the blasting pot caused the top to blow off and throw the employee off the blasting pot. The employee sustained injuries to the head and arm.,"Intracranial injuries, unspecified",Intrac,"Soreness, pain, hurt-nonspecified injury",0.24316120147705078
1010,An employee slipped on a wet floor and fell injuring her neck and head.,"Intracranial injuries, unspecified",6,"Soreness, pain, hurt-nonspecified injury",0.1894664764404297
1017,"An employee was working with a child patient when the patient crawled behind her. The employee tripped over the patient, fell, and lost consciousness.","Traumatic injuries and disorders, unspecified",Traumatic injuries,"Intracranial injuries, unspecified",0.24531340599060059
1022,An employee was using a framing nail gun when a nail was shot into his chest.,Internal injuries to organs and blood vessels of the trunk,5,"Puncture wounds, except gunshot wounds",0.18712568283081055
1023,An employee climbed up on to the roof to power wash a mounted air conditioning unit when he fell 7 or 8 feet and was hospitalized. No fall protection was worn at the time.,Fractures,Fractures,"Traumatic injuries and disorders, unspecified",0.24399185180664062
1024,"An employee was stapling insulation onto the side of a building under construction. The employee began convulsing and fell, lacerating their head and requiring hospitalization.","Intracranial injuries, unspecified",6,"Cuts, lacerations",0.19894862174987793
1029,"An employee was stepping over a guardrail when it caught his shoe, causing him to fall to the cement floor. He suffered a contusion to the left kidney, a muscle strain in his shoulder/left upper arm, and a lower back strain.","Traumatic injuries and disorders, unspecified",Traumatic injuries,Internal injuries to organs and blood vessels of the trunk,0.24390745162963867
1031,An employee was unloading material from the truck at a customer's location when he fell out of the truck approximately 4-5 feet. The employee sustained a broken sternum and ribs and internal bleeding around the lungs.,Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.24079489707946777
1036,A highway flagger was struck by a passing truck in a construction zone. The employee suffered arm and ankle injuries that required surgery.,Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.2404956817626953
1037,An employee was loading a forklift into a trailer when it overturned.,Fractures,Fractures,"Traumatic injuries and disorders, unspecified",0.23431634902954102
1046,An employee was attacked and bitten by two dogs while visiting a member's residence.,"Soreness, pain, hurt-nonspecified injury",Soreness,"Puncture wounds, except gunshot wounds",0.23346614837646484
1060,An employee was loading a truck with the assistance of a power conveyor belt. The employee was struck by two boxes that fell on him while he was stacking the boxes.,"Cuts, lacerations","Cuts,","Traumatic injuries and disorders, unspecified",0.242048978805542
1063,An employee was bitten by a spider.,"Soreness, pain, hurt-nonspecified injury",Soreness,"Traumatic injuries and disorders, unspecified",0.23643803596496582
1064,"Two employees were fighting over a nail gun when one employee was shot in the stomach with the nail gun, requiring hospitalization and surgery.","Soreness, pain, hurt-nonspecified injury",8,"Puncture wounds, except gunshot wounds",0.19354009628295898
1068,An employee was operating an electric hand truck. The controls struck an upright on a storage rack; the employee's hand was caught and injured between the controls and the storage unit.,"Cuts, lacerations","Cuts,","Soreness, pain, hurt-nonspecified injury",0.24228930473327637
1077,An employee was holding birds that were being vaccinated when the vaccination gun injected his left middle finger.,"Cuts, lacerations","Cuts,","Puncture wounds, except gunshot wounds",0.23534226417541504
1087,An employee slipped and fell on ice in a parking lot.,"Soreness, pain, hurt-nonspecified injury",Soreness,"Traumatic injuries and disorders, unspecified",0.2338554859161377
1090,An employee had been washing dishes. The employee's right leg gave out and she fell.,Fractures,Fractures,"Traumatic injuries and disorders, unspecified",0.2348794937133789
1093,"An employee was standing on a counter to mark the location of a new wall mount for a flat screen television when his right foot slipped off the edge of the counter and the employee fell three feet to the floor below. The employee sustained rib fractures, a hemothorax, and a pulmonary contusion.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.24286675453186035
1094,An employee slipped and fell on cobblestone in a service alley near loading docks.,"Soreness, pain, hurt-nonspecified injury",Soreness,"Traumatic injuries and disorders, unspecified",0.2371218204498291
1100,"Employees were stripping concrete forms from a bridge when a 4 x 8 piece of plywood fell hitting another employee on the ground causing broken ribs, a back injury, and a punctured lung.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.24076032638549805
1103,An employee was using a 3-point auger when they were caught in the machine and hospitalized.,Crushing injuries,Crushing injuries,"Traumatic injuries and disorders, unspecified",0.23494625091552734
1105,An employee fell off a ladder landing on his back. The employee was hospitalized for injury to the ribs.,Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.25507068634033203
1109,An employee was building a shipping crate using a pneumatic nail gun when he accidentally shot a nail into his left middle finger.,"Cuts, lacerations","Cuts,","Puncture wounds, except gunshot wounds",0.2516970634460449
1111,An employee was descending an extension ladder after measuring a sign when it kicked out from under him. He fell and injured his head and knees.,Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.24577593803405762
1125,"An employee was loading hogs onto a trailer. After they were loaded, he was pinning the gate when one of the hogs charged and pinned the employee between the gate and the wall. The employee sustained a collapsed lung.","Traumatic injuries and disorders, unspecified",Traumatic injuries,Internal injuries to organs and blood vessels of the trunk,0.2415940761566162
1127,"An employee was assisting with bringing drywall up to the second floor when they fell off a ladder to the concrete floor, resulting in a neck injury.","Intracranial injuries, unspecified",6,"Soreness, pain, hurt-nonspecified injury",0.19696283340454102
1131,"An employee was walking across truss joists to repair a cardboard vent. The employee's foot slipped. The employee fell, landing on their side against a truss joist and suffering broken right-side ribs and a laceration to the right lung.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.2415943145751953
1134,An employee was walking out a door and was pinned between the door and a forklift.,Crushing injuries,Crushing injuries,"Traumatic injuries and disorders, unspecified",0.23395514488220215
1138,"A truss collapsed at the Gaylord Palms, resulting in two employees being hospitalized.",Fractures,Fractures,"Traumatic injuries and disorders, unspecified",0.2395153045654297
1140,An employee was hospitalized due to a physical altercation with another employee.,"Soreness, pain, hurt-nonspecified injury",8,"Traumatic injuries and disorders, unspecified",0.18765664100646973
1141,"An employee slipped and fell on a wide marble stairway at a client's facility, suffering head, back, and leg injuries that required overnight hospitalization.",Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.2421870231628418
1149,"A patient struck an employee in the abdomen, causing blunt abdominal trauma.",Internal injuries to organs and blood vessels of the trunk,Internal injuries to,"Soreness, pain, hurt-nonspecified injury",0.23397421836853027
1150,An employee was moving a scissor lift when it came down on his left ankle.,Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.23684310913085938
1153,"An employee was looking for a hydraulic leak on a boom lift when the hydraulic hose burst and injected fluid into the employee's left middle finger and lacerated it, requiring surgery.","Cuts, lacerations","Cuts,","Puncture wounds, except gunshot wounds",0.24201154708862305
1156,"A maintenance employee had just tightened a deer stand's railing using a battery-operated screwdriver. As he was descending the stairs, he slipped, fell 12 feet to the ground, and suffered fractures to the right wrist and ribs and a punctured right lung. He was hospitalized.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.24276041984558105
1158,"An employee was walking down a staircase. He fell down the last 10-12 steps of the flight, suffering three rib fractures, a left lung puncture, and blood accumulation in the left lung. He was hospitalized.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.24209237098693848
1159,While walking through the parking lot an employee tripped on the corner of a curb around a flag pole and fell onto the concrete flag pole setting. The employee was hospitalized with fractured ribs and a punctured/collapsed lung.,Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.24524140357971191
1160,An employee was reaching over a surgical tray and punctured an artery in the right forearm on a scalpel.,"Cuts, lacerations","Cuts,","Puncture wounds, except gunshot wounds",0.270888090133667
1166,"An employee was struck in the crosswalk of a city street by a motor vehicle, requiring hospitalization for a torso injury.",Internal injuries to organs and blood vessels of the trunk,5,"Soreness, pain, hurt-nonspecified injury",0.20357871055603027
1169,"An employee was being lifted by a forklift to place plastic sheets on a greenhouse. The forklift slipped, and the employee was caught between it and a piece of the greenhouse.","Cuts, lacerations","Cuts,","Traumatic injuries and disorders, unspecified",0.24402451515197754
1171,An employee was working in a field/harvesting when he was bitten/stung on his leg by an insect or spider. He was subsequently hospitalized with an infection.,"Soreness, pain, hurt-nonspecified injury",Soreness,"Puncture wounds, except gunshot wounds",0.24498724937438965
1183,An employee fell off a platform while cleaning a confined space.,Fractures,Fractures,"Traumatic injuries and disorders, unspecified",0.24500799179077148
1184,"An employee was doing repair work in an apartment bathroom. While he was on a ladder scraping paint, he lost his balance and fell off the ladder. The employee struck the toilet, resulting in rib fractures and a punctured spleen and kidney. He was hospitalized.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.24164795875549316
1188,"While descending from a roof, an employee fell 8 feet to the ground and injured his left lower leg.",Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.23388123512268066
1189,"An employee was climbing down an extension ladder when it broke. The employee fell 8 feet and suffered broken ribs, a punctured lung, and a dislocated finger.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.24197721481323242
